id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1330064612709068801,2020-11-21 08:24:49,@SciTheComedist 05June❣,b'@SciTheComedist 05June\xe2\x9d\xa3',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SciTheComedist', 'name': 'Jan Van Potgieter🇿🇦🇮🇹', 'id': 427962144, 'id_str': '427962144', 'indices': [0, 15]}], 'urls': []}",,en
1330063677266026496,2020-11-21 08:21:06,@alhajitekno One week all expenses paid trip slim daddy😋😋🥰,b'@alhajitekno One week all expenses paid trip slim daddy\xf0\x9f\x98\x8b\xf0\x9f\x98\x8b\xf0\x9f\xa5\xb0',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'alhajitekno', 'name': 'TEKNO', 'id': 4375041622, 'id_str': '4375041622', 'indices': [0, 12]}], 'urls': []}",,en
1330062829886590979,2020-11-21 08:17:44,"@Kerotse_K Its really painful yaz I'm going thru exactly the same shit ,,this really hurts our kids they going thru the most cause of selfish niggas🤬","b""@Kerotse_K Its really painful yaz I'm going thru exactly the same shit ,,this really hurts our kids they going thru the most cause of selfish niggas\xf0\x9f\xa4\xac""","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Kerotse_K', 'name': 'Kerotse Kekana', 'id': 1730108388, 'id_str': '1730108388', 'indices': [0, 10]}], 'urls': []}",,en
1330061200890220545,2020-11-21 08:11:16,@MrHandsome_ZA @emteerecords @emteerecords we behind you papa come back,b'@MrHandsome_ZA @emteerecords @emteerecords we behind you papa come back',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MrHandsome_ZA', 'name': 'Mr Handsome', 'id': 1267059306920398849, 'id_str': '1267059306920398849', 'indices': [0, 14]}, {'screen_name': 'emteerecords', 'name': 'LOGANTOUR', 'id': 1160906713077288963, 'id_str': '1160906713077288963', 'indices': [15, 28]}, {'screen_name': 'emteerecords', 'name': 'LOGANTOUR', 'id': 1160906713077288963, 'id_str': '1160906713077288963', 'indices': [29, 42]}], 'urls': []}",,en
1329155011067121665,2020-11-18 20:10:23,@MrHandsome_ZA @SiphathisiwePNc,b'@MrHandsome_ZA @SiphathisiwePNc',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MrHandsome_ZA', 'name': 'Mr Handsome', 'id': 1267059306920398849, 'id_str': '1267059306920398849', 'indices': [0, 14]}, {'screen_name': 'SiphathisiwePNc', 'name': 'Sphathy Patt', 'id': 806106582, 'id_str': '806106582', 'indices': [15, 31]}], 'urls': []}",,und
1328605273133617152,2020-11-17 07:45:56,@niqita11 Donald Trump🤣🤣🤣🤣🤣🤣,b'@niqita11 Donald Trump\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'niqita11', 'name': ""I'm not defined by my hiv status 🇿🇦"", 'id': 823246377383825409, 'id_str': '823246377383825409', 'indices': [0, 9]}], 'urls': []}",,en
1327732380501741569,2020-11-14 21:57:22,"@niqita11 I was diagnosed with depression when I was pregnant n until now guys its been 3 years now,,this thing is real n its tough pipo need real awareness on depression especially us black we often say depression is for whites till somebody dies😭😭😭","b'@niqita11 I was diagnosed with depression when I was pregnant n until now guys its been 3 years now,,this thing is real n its tough pipo need real awareness on depression especially us black we often say depression is for whites till somebody dies\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'niqita11', 'name': ""I'm not defined by my hiv status 🇿🇦"", 'id': 823246377383825409, 'id_str': '823246377383825409', 'indices': [0, 9]}], 'urls': []}",,en
1325867775777271809,2020-11-09 18:28:05,"@followgain0 @EmmahWookie Kant wats with these police In Africa really, is it some kinda trend they are doing😔🤬🤬🤬","b'@followgain0 @EmmahWookie Kant wats with these police In Africa really, is it some kinda trend they are doing\xf0\x9f\x98\x94\xf0\x9f\xa4\xac\xf0\x9f\xa4\xac\xf0\x9f\xa4\xac'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'EmmahWookie', 'name': 'Emmah 🇳🇬🇰🇪', 'id': 2617014663, 'id_str': '2617014663', 'indices': [13, 25]}], 'urls': []}",,en
1324246769094582272,2020-11-05 07:06:47,@IamBrightSA Hebanna🤣🤣 https://t.co/jaSFkPkXDA,b'@IamBrightSA Hebanna\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/jaSFkPkXDA',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'IamBrightSA', 'name': 'Bright M Hlongwane', 'id': 2195997567, 'id_str': '2195997567', 'indices': [0, 12]}], 'urls': [], 'media': [{'id': 1324246754972389376, 'id_str': '1324246754972389376', 'indices': [23, 46], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1324246754972389376/pu/img/QveiArZHBCMIxmkr.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1324246754972389376/pu/img/QveiArZHBCMIxmkr.jpg', 'url': 'https://t.co/jaSFkPkXDA', 'display_url': 'pic.twitter.com/jaSFkPkXDA', 'expanded_url': 'https://twitter.com/SiphathisiwePNc/status/1324246769094582272/video/1', 'type': 'photo', 'sizes': {'small': {'w': 304, 'h': 224, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 304, 'h': 224, 'resize': 'fit'}, 'medium': {'w': 304, 'h': 224, 'resize': 'fit'}}}]}",,et
1322556863968366593,2020-10-31 15:11:42,@TakaTina1 Someone got robbed in long In street on Sunday buy pipo ababese motweni robbing a pedestrian😔,b'@TakaTina1 Someone got robbed in long In street on Sunday buy pipo ababese motweni robbing a pedestrian\xf0\x9f\x98\x94',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TakaTina1', 'name': 'Xhosa is 🔥 🇿🇦™®', 'id': 194984676, 'id_str': '194984676', 'indices': [0, 10]}], 'urls': []}",,en
