id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1338726528650268673,2020-12-15 06:04:11,RT @_norial_: Me every time Olivia Benson solves a crime that was especially heinous #LawAndOrderSVU https://t.co/Ojoyr0ALWM,b'RT @_norial_: Me every time Olivia Benson solves a crime that was especially heinous #LawAndOrderSVU https://t.co/Ojoyr0ALWM',"{'hashtags': [{'text': 'LawAndOrderSVU', 'indices': [85, 100]}], 'symbols': [], 'user_mentions': [{'screen_name': '_norial_', 'name': 'Alexandria', 'id': 68041560, 'id_str': '68041560', 'indices': [3, 12]}], 'urls': [], 'media': [{'id': 1338338627605114880, 'id_str': '1338338627605114880', 'indices': [101, 124], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1338338627605114880/pu/img/lBnRwFlzo4RFcCVt.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1338338627605114880/pu/img/lBnRwFlzo4RFcCVt.jpg', 'url': 'https://t.co/Ojoyr0ALWM', 'display_url': 'pic.twitter.com/Ojoyr0ALWM', 'expanded_url': 'https://twitter.com/_norial_/status/1338338650438967299/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 315, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 555, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 592, 'h': 1280, 'resize': 'fit'}}, 'source_status_id': 1338338650438967299, 'source_status_id_str': '1338338650438967299', 'source_user_id': 68041560, 'source_user_id_str': '68041560'}]}",,en
1338693039343230977,2020-12-15 03:51:06,The serotonin I needed🙌🏼 https://t.co/BJSdSJSowN,b'The serotonin I needed\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc https://t.co/BJSdSJSowN',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/BJSdSJSowN', 'expanded_url': 'https://twitter.com/nwsnorman/status/1338683810427256832', 'display_url': 'twitter.com/nwsnorman/stat…', 'indices': [25, 48]}]}",,en
1338318509705728003,2020-12-14 03:02:52,RT @Sethical_: yeezy,b'RT @Sethical_: yeezy',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sethical_', 'name': 'Sethical', 'id': 870524495982772225, 'id_str': '870524495982772225', 'indices': [3, 13]}], 'urls': []}",,en
1338291548467892228,2020-12-14 01:15:44,"RT @ounwcm: As usual, proud of our forecasters!","b'RT @ounwcm: As usual, proud of our forecasters!'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ounwcm', 'name': 'Rick Smith', 'id': 19557634, 'id_str': '19557634', 'indices': [3, 10]}], 'urls': []}",,en
1337577684449316865,2020-12-12 01:59:05,Me attempting to do calculus rn https://t.co/euQNXbLtpd,b'Me attempting to do calculus rn https://t.co/euQNXbLtpd',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1337577674248761344, 'id_str': '1337577674248761344', 'indices': [32, 55], 'media_url': 'http://pbs.twimg.com/media/EpAHztUXMAA2oCe.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpAHztUXMAA2oCe.jpg', 'url': 'https://t.co/euQNXbLtpd', 'display_url': 'pic.twitter.com/euQNXbLtpd', 'expanded_url': 'https://twitter.com/leighconeil13/status/1337577684449316865/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 554, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1792, 'h': 828, 'resize': 'fit'}, 'small': {'w': 680, 'h': 314, 'resize': 'fit'}}}]}",,en
1337572403145285632,2020-12-12 01:38:06,RT @trendysoccermom: rt if you’re taller than mitch mcconnell,b'RT @trendysoccermom: rt if you\xe2\x80\x99re taller than mitch mcconnell',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'trendysoccermom', 'name': 'ginger mae', 'id': 3613848976, 'id_str': '3613848976', 'indices': [3, 19]}], 'urls': []}",,en
1337488762335539202,2020-12-11 20:05:44,RT @NWSNorman: Here is our latest thinking with regards to snowfall amounts expected on Sunday. #okwx #texomawx https://t.co/v6vEU4s6th,b'RT @NWSNorman: Here is our latest thinking with regards to snowfall amounts expected on Sunday. #okwx #texomawx https://t.co/v6vEU4s6th',"{'hashtags': [{'text': 'okwx', 'indices': [96, 101]}, {'text': 'texomawx', 'indices': [102, 111]}], 'symbols': [], 'user_mentions': [{'screen_name': 'NWSNorman', 'name': 'NWS Norman', 'id': 303994581, 'id_str': '303994581', 'indices': [3, 13]}], 'urls': [], 'media': [{'id': 1337486616676368384, 'id_str': '1337486616676368384', 'indices': [112, 135], 'media_url': 'http://pbs.twimg.com/media/Eo-0_dbVgAAkZ8w.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eo-0_dbVgAAkZ8w.jpg', 'url': 'https://t.co/v6vEU4s6th', 'display_url': 'pic.twitter.com/v6vEU4s6th', 'expanded_url': 'https://twitter.com/NWSNorman/status/1337486643893133313/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1024, 'h': 768, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1024, 'h': 768, 'resize': 'fit'}}, 'source_status_id': 1337486643893133313, 'source_status_id_str': '1337486643893133313', 'source_user_id': 303994581, 'source_user_id_str': '303994581'}]}",,en
1337410832221818881,2020-12-11 14:56:04,@kileyqallen 100%,b'@kileyqallen 100%',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kileyqallen', 'name': 'Kiley Allen', 'id': 2495066004, 'id_str': '2495066004', 'indices': [0, 12]}], 'urls': []}",,und
1337408610603765760,2020-12-11 14:47:15,RT @FridaySailer: https://t.co/yHqoilyCQ7,b'RT @FridaySailer: https://t.co/yHqoilyCQ7',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'FridaySailer', 'name': 'Congrats Sailer, You Made It To Friday!', 'id': 1243196401439277063, 'id_str': '1243196401439277063', 'indices': [3, 16]}], 'urls': [], 'media': [{'id': 1336815420712517633, 'id_str': '1336815420712517633', 'indices': [18, 41], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1336815420712517633/pu/img/dqSYJn5dBW_ezl3E.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1336815420712517633/pu/img/dqSYJn5dBW_ezl3E.jpg', 'url': 'https://t.co/yHqoilyCQ7', 'display_url': 'pic.twitter.com/yHqoilyCQ7', 'expanded_url': 'https://twitter.com/FridaySailer/status/1337382627108552704/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 600, 'resize': 'fit'}, 'large': {'w': 800, 'h': 600, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}, 'source_status_id': 1337382627108552704, 'source_status_id_str': '1337382627108552704', 'source_user_id': 1243196401439277063, 'source_user_id_str': '1243196401439277063'}]}",,und
1337077411037532171,2020-12-10 16:51:11,RT @JimCantore: That time when you absolutely need that fix!,b'RT @JimCantore: That time when you absolutely need that fix!',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JimCantore', 'name': 'Jim Cantore', 'id': 21388284, 'id_str': '21388284', 'indices': [3, 14]}], 'urls': []}",,en
