id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1337428063248846849,2020-12-11 16:04:33,Who's is back ? https://t.co/BvvniEQjQl,"b""Who's is back ? https://t.co/BvvniEQjQl""","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1337428050514948097, 'id_str': '1337428050514948097', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Eo9_udeWMAE9MI8.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Eo9_udeWMAE9MI8.jpg', 'url': 'https://t.co/BvvniEQjQl', 'display_url': 'pic.twitter.com/BvvniEQjQl', 'expanded_url': 'https://twitter.com/DeniniPink/status/1337428063248846849/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 498, 'h': 280, 'resize': 'fit'}, 'small': {'w': 498, 'h': 280, 'resize': 'fit'}, 'large': {'w': 498, 'h': 280, 'resize': 'fit'}}}]}",,en
1331639489320660992,2020-11-25 16:42:49,"I went to the psychiatrist today, I was diagnosed with depression","b'I went to the psychiatrist today, I was diagnosed with depression'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1329756353192202244,2020-11-20 11:59:54,Epic fail save me from myself,b'Epic fail save me from myself',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1327262045713133571,2020-11-13 14:48:25,@chubbybunny_45 Ela ficou feia,b'@chubbybunny_45 Ela ficou feia',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'chubbybunny_45', 'name': 'Cedricø', 'id': 1022243943101157376, 'id_str': '1022243943101157376', 'indices': [0, 15]}], 'urls': []}",,pt
1326899091993989121,2020-11-12 14:46:10,RT @vietcals: fat people are so sensitive,b'RT @vietcals: fat people are so sensitive',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'vietcals', 'name': 'moonsi', 'id': 1261835252240179200, 'id_str': '1261835252240179200', 'indices': [3, 12]}], 'urls': []}",,en
1326483364317192193,2020-11-11 11:14:13,RT @RSLASHEDMEMES: https://t.co/gTK9sKMoiD,b'RT @RSLASHEDMEMES: https://t.co/gTK9sKMoiD',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RSLASHEDMEMES', 'name': '😔', 'id': 1206218036203720704, 'id_str': '1206218036203720704', 'indices': [3, 17]}], 'urls': [], 'media': [{'id': 1325800417381507073, 'id_str': '1325800417381507073', 'indices': [19, 42], 'media_url': 'http://pbs.twimg.com/media/EmYwdIkW4AEgbIO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EmYwdIkW4AEgbIO.jpg', 'url': 'https://t.co/gTK9sKMoiD', 'display_url': 'pic.twitter.com/gTK9sKMoiD', 'expanded_url': 'https://twitter.com/RSLASHEDMEMES/status/1325800419474419713/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 396, 'h': 417, 'resize': 'fit'}, 'small': {'w': 396, 'h': 417, 'resize': 'fit'}, 'medium': {'w': 396, 'h': 417, 'resize': 'fit'}}, 'source_status_id': 1325800419474419713, 'source_status_id_str': '1325800419474419713', 'source_user_id': 1206218036203720704, 'source_user_id_str': '1206218036203720704'}]}",,und
1326482912443822080,2020-11-11 11:12:25,"@chubbybunny_45 A minha é "" já que Eu não posso ser feliz eu posso pelo menos ser bonita ""","b'@chubbybunny_45 A minha \xc3\xa9 "" j\xc3\xa1 que Eu n\xc3\xa3o posso ser feliz eu posso pelo menos ser bonita ""'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'chubbybunny_45', 'name': 'Cedricø', 'id': 1022243943101157376, 'id_str': '1022243943101157376', 'indices': [0, 15]}], 'urls': []}",,pt
1326004911801294850,2020-11-10 03:33:01,@chubbybunny_45 De nada gatinha,b'@chubbybunny_45 De nada gatinha',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'chubbybunny_45', 'name': 'Cedricø', 'id': 1022243943101157376, 'id_str': '1022243943101157376', 'indices': [0, 15]}], 'urls': []}",,pt
1326003981529866240,2020-11-10 03:29:19,"@chubbybunny_45 Ficou lindo seu cabelo, parece de um anjo ( sendo bem brega kkkk)","b'@chubbybunny_45 Ficou lindo seu cabelo, parece de um anjo ( sendo bem brega kkkk)'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'chubbybunny_45', 'name': 'Cedricø', 'id': 1022243943101157376, 'id_str': '1022243943101157376', 'indices': [0, 15]}], 'urls': []}",,pt
1326003743767343104,2020-11-10 03:28:23,@honeysnaiIs Omg 😮❤,b'@honeysnaiIs Omg \xf0\x9f\x98\xae\xe2\x9d\xa4',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'honeysnaiIs', 'name': 'tenley, forced recovery', 'id': 1240435700513878023, 'id_str': '1240435700513878023', 'indices': [0, 12]}], 'urls': []}",,und
1326003021210415104,2020-11-10 03:25:30,@chubbybunny_45 Deixa eu ver como ficou teu cabelo?,b'@chubbybunny_45 Deixa eu ver como ficou teu cabelo?',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'chubbybunny_45', 'name': 'Cedricø', 'id': 1022243943101157376, 'id_str': '1022243943101157376', 'indices': [0, 15]}], 'urls': []}",,pt
1326002460390019073,2020-11-10 03:23:17,@vietcals Me,b'@vietcals Me',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'vietcals', 'name': 'moonsi', 'id': 1261835252240179200, 'id_str': '1261835252240179200', 'indices': [0, 9]}], 'urls': []}",,und
