id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1338761075324383232,2020-12-15 08:21:27,RT @reallyemelyy: daddy issues by the Neighbourhood,b'RT @reallyemelyy: daddy issues by the Neighbourhood',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'reallyemelyy', 'name': 'Em', 'id': 1276342367658917889, 'id_str': '1276342367658917889', 'indices': [3, 16]}], 'urls': []}",,en
1338757553673531392,2020-12-15 08:07:28,RT @GeeSeeGhosts: Kid Cudi x The Prayer,b'RT @GeeSeeGhosts: Kid Cudi x The Prayer',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'GeeSeeGhosts', 'name': 'GEE', 'id': 966170702033416192, 'id_str': '966170702033416192', 'indices': [3, 16]}], 'urls': []}",,en
1338455572840992770,2020-12-14 12:07:30,Riseee and shineeee,b'Riseee and shineeee',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338442385487892480,2020-12-14 11:15:06,RT @CudiZoners: Me every time The Void comes on... 😔 @KidCudi #MOTM3 https://t.co/JjDD2d3A0i,b'RT @CudiZoners: Me every time The Void comes on... \xf0\x9f\x98\x94 @KidCudi #MOTM3 https://t.co/JjDD2d3A0i',"{'hashtags': [{'text': 'MOTM3', 'indices': [62, 68]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CudiZoners', 'name': 'The Cudi Zone', 'id': 2731123657, 'id_str': '2731123657', 'indices': [3, 14]}, {'screen_name': 'KidCudi', 'name': 'The Chosen One', 'id': 243287822, 'id_str': '243287822', 'indices': [53, 61]}], 'urls': [], 'media': [{'id': 1338306378956492801, 'id_str': '1338306378956492801', 'indices': [69, 92], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EpKej55XUAECiGq.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EpKej55XUAECiGq.jpg', 'url': 'https://t.co/JjDD2d3A0i', 'display_url': 'pic.twitter.com/JjDD2d3A0i', 'expanded_url': 'https://twitter.com/CudiZoners/status/1338306384778158082/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 220, 'h': 140, 'resize': 'fit'}, 'thumb': {'w': 140, 'h': 140, 'resize': 'crop'}, 'large': {'w': 220, 'h': 140, 'resize': 'fit'}, 'small': {'w': 220, 'h': 140, 'resize': 'fit'}}, 'source_status_id': 1338306384778158082, 'source_status_id_str': '1338306384778158082', 'source_user_id': 2731123657, 'source_user_id_str': '2731123657'}]}",,en
1338323012416770052,2020-12-14 03:20:45,RT @jerryhurtado11: She said she never seen snow so I took her to Colorado 🤍 https://t.co/6PLIdt4BO3,b'RT @jerryhurtado11: She said she never seen snow so I took her to Colorado \xf0\x9f\xa4\x8d https://t.co/6PLIdt4BO3',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jerryhurtado11', 'name': 'Jerry', 'id': 627805266, 'id_str': '627805266', 'indices': [3, 18]}], 'urls': [], 'media': [{'id': 1337953113131593734, 'id_str': '1337953113131593734', 'indices': [77, 100], 'media_url': 'http://pbs.twimg.com/media/EpFdRIJWMAYlZeH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpFdRIJWMAYlZeH.jpg', 'url': 'https://t.co/6PLIdt4BO3', 'display_url': 'pic.twitter.com/6PLIdt4BO3', 'expanded_url': 'https://twitter.com/jerryhurtado11/status/1337953120609943553/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1337953120609943553, 'source_status_id_str': '1337953120609943553', 'source_user_id': 627805266, 'source_user_id_str': '627805266'}]}",,en
1338225831508725760,2020-12-13 20:54:35,😂 https://t.co/lZTys1lhAb,b'\xf0\x9f\x98\x82 https://t.co/lZTys1lhAb',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/lZTys1lhAb', 'expanded_url': 'https://twitter.com/itdjamari/status/1337942783114366977', 'display_url': 'twitter.com/itdjamari/stat…', 'indices': [2, 25]}]}",,und
1338035190472482821,2020-12-13 08:17:03,ah como la extraño,b'ah como la extra\xc3\xb1o',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,es
1338034196455903233,2020-12-13 08:13:06,Sometimes I miss my baby sister. But just hope that wherever she is she’s thriving.,b'Sometimes I miss my baby sister. But just hope that wherever she is she\xe2\x80\x99s thriving.',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338033104653484032,2020-12-13 08:08:46,I hate her😂😂😂 https://t.co/jFaSAnLMq1,b'I hate her\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/jFaSAnLMq1',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jFaSAnLMq1', 'expanded_url': 'https://twitter.com/lovelyvaleria3/status/1338031917535354881', 'display_url': 'twitter.com/lovelyvaleria3…', 'indices': [14, 37]}]}",,en
1338014323239620608,2020-12-13 06:54:08,I hate trauma.,b'I hate trauma.',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1337950909364543490,2020-12-13 02:42:09,@patttysj Lmao I needed a laugh,b'@patttysj Lmao I needed a laugh',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'patttysj', 'name': 'p.s.🎵', 'id': 1250294751577788419, 'id_str': '1250294751577788419', 'indices': [0, 9]}], 'urls': []}",,en
1337930410576080896,2020-12-13 01:20:42,@patttysj Okay señora,b'@patttysj Okay se\xc3\xb1ora',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'patttysj', 'name': 'p.s.🎵', 'id': 1250294751577788419, 'id_str': '1250294751577788419', 'indices': [0, 9]}], 'urls': []}",,es
