id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1338722268881555456,2020-12-15 05:47:15,i want the dream 14 mil hoodie sm but i already bought myself christmas presents (self care) and i’m scared to ask someone to buy it for me 😂,b'i want the dream 14 mil hoodie sm but i already bought myself christmas presents (self care) and i\xe2\x80\x99m scared to ask someone to buy it for me \xf0\x9f\x98\x82',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338714051740897280,2020-12-15 05:14:36,@chewwypepsicola ahhhhh this is amazing!!!!,b'@chewwypepsicola ahhhhh this is amazing!!!!',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'chewwypepsicola', 'name': 'ene @ working on commissions', 'id': 1108777876919205889, 'id_str': '1108777876919205889', 'indices': [0, 16]}], 'urls': []}",,en
1338701653642534913,2020-12-15 04:25:20,"RT @dailydosetechno: day 16 #technofanart 

they r twins

and phil put them in those dumb matching outfits ajsjjsksk https://t.co/QhamV3HC2x",b'RT @dailydosetechno: day 16 #technofanart \n\nthey r twins\n\nand phil put them in those dumb matching outfits ajsjjsksk https://t.co/QhamV3HC2x',"{'hashtags': [{'text': 'technofanart', 'indices': [28, 41]}], 'symbols': [], 'user_mentions': [{'screen_name': 'dailydosetechno', 'name': 'Daily Techno Doodles', 'id': 1330617254560428032, 'id_str': '1330617254560428032', 'indices': [3, 19]}], 'urls': [], 'media': [{'id': 1338697089992179712, 'id_str': '1338697089992179712', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/EpQB6R7VQAAl97K.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpQB6R7VQAAl97K.jpg', 'url': 'https://t.co/QhamV3HC2x', 'display_url': 'pic.twitter.com/QhamV3HC2x', 'expanded_url': 'https://twitter.com/dailydosetechno/status/1338697187677519873/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 899, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1535, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}, 'source_status_id': 1338697187677519873, 'source_status_id_str': '1338697187677519873', 'source_user_id': 1330617254560428032, 'source_user_id_str': '1330617254560428032'}]}",,en
1338694791153020928,2020-12-15 03:58:04,"@ArtLinXin @theawesamdude i was on stream when he revealed it and instantly fell in love!! it’s so amazing, you have such an epic style!","b'@ArtLinXin @theawesamdude i was on stream when he revealed it and instantly fell in love!! it\xe2\x80\x99s so amazing, you have such an epic style!'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ArtLinXin', 'name': 'Maybelle', 'id': 1282854437053181952, 'id_str': '1282854437053181952', 'indices': [0, 10]}, {'screen_name': 'theawesamdude', 'name': 'awesamdude', 'id': 1308875853246484480, 'id_str': '1308875853246484480', 'indices': [11, 25]}], 'urls': []}",,en
1338694588006068224,2020-12-15 03:57:16,@savyinnit GN!!!!,b'@savyinnit GN!!!!',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'savyinnit', 'name': 'sav ͛ IGNORE LAYOUT', 'id': 1262203158694113281, 'id_str': '1262203158694113281', 'indices': [0, 10]}], 'urls': []}",,und
1338681774847762433,2020-12-15 03:06:21,"hi i’m sav! i’m 21+ and i use she/her

i’m a part of:
    - dsmptwt
    - happytwt
    - awesamtwt
    - sleepytwt
    - bootwt

i watch too much youtube and twitch",b'hi i\xe2\x80\x99m sav! i\xe2\x80\x99m 21+ and i use she/her\n\ni\xe2\x80\x99m a part of:\n    - dsmptwt\n    - happytwt\n    - awesamtwt\n    - sleepytwt\n    - bootwt\n\ni watch too much youtube and twitch',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338679615632666626,2020-12-15 02:57:46,@KarlJacobs_ @honkkarl @TimFederle VOUCH,b'@KarlJacobs_ @honkkarl @TimFederle VOUCH',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KarlJacobs_', 'name': 'karl :)', 'id': 2653325339, 'id_str': '2653325339', 'indices': [0, 12]}, {'screen_name': 'honkkarl', 'name': 'karl too', 'id': 1307545041548828672, 'id_str': '1307545041548828672', 'indices': [13, 22]}, {'screen_name': 'TimFederle', 'name': 'Tim Federle', 'id': 204496162, 'id_str': '204496162', 'indices': [23, 34]}], 'urls': []}",,fr
1338676876798201857,2020-12-15 02:46:53,considering changing my @ but i have no good ideas 😂,b'considering changing my @ but i have no good ideas \xf0\x9f\x98\x82',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338676249741447171,2020-12-15 02:44:23,"@spydervi i really love this!! especially that one on the right, his eyes look amazing","b'@spydervi i really love this!! especially that one on the right, his eyes look amazing'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'spydervi', 'name': 'jay !⚡️♡’s bbh', 'id': 1313355891366748160, 'id_str': '1313355891366748160', 'indices': [0, 9]}], 'urls': []}",,en
1338675901207339009,2020-12-15 02:43:00,"@pupafobe gosh, such a good movie","b'@pupafobe gosh, such a good movie'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'pupafobe', 'name': 'byrd ✿ @ purpled hype', 'id': 1041321060682018816, 'id_str': '1041321060682018816', 'indices': [0, 9]}], 'urls': []}",,en
