id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1034583691564118016,2018-08-28 23:29:08,@coffeetalkswsam @AnnaTaughtYou My tabby was named Mister Kitty 😭😍,b'@coffeetalkswsam @AnnaTaughtYou My tabby was named Mister Kitty \xf0\x9f\x98\xad\xf0\x9f\x98\x8d',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AnnaTaughtYou', 'name': 'anna campbell', 'id': 1317654151376023553, 'id_str': '1317654151376023553', 'indices': [17, 31]}], 'urls': []}",,en
1034583262117675009,2018-08-28 23:27:25,@AnnaTaughtYou My two kitties who’ve passed https://t.co/9pLfVurMet,b'@AnnaTaughtYou My two kitties who\xe2\x80\x99ve passed https://t.co/9pLfVurMet',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AnnaTaughtYou', 'name': 'Anna Campbell', 'id': 1317654151376023553, 'id_str': '1317654151376023553', 'indices': [0, 14]}], 'urls': [], 'media': [{'id': 1034583253943046144, 'id_str': '1034583253943046144', 'indices': [44, 67], 'media_url': 'http://pbs.twimg.com/media/DluT_O3X0AAtRkN.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DluT_O3X0AAtRkN.jpg', 'url': 'https://t.co/9pLfVurMet', 'display_url': 'pic.twitter.com/9pLfVurMet', 'expanded_url': 'https://twitter.com/kittenpawsljp/status/1034583262117675009/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 507, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 716, 'resize': 'fit'}, 'large': {'w': 960, 'h': 716, 'resize': 'fit'}}}]}",,en
1031989069218291712,2018-08-21 19:39:02,Hello I haven’t used this account in ages and I’m looking for some lesbian/bisexual girls to be friends with. If that sounds interesting dm me #bisexual #gayy https://t.co/A9echHJo1r,b'Hello I haven\xe2\x80\x99t used this account in ages and I\xe2\x80\x99m looking for some lesbian/bisexual girls to be friends with. If that sounds interesting dm me #bisexual #gayy https://t.co/A9echHJo1r',"{'hashtags': [{'text': 'bisexual', 'indices': [143, 152]}, {'text': 'gayy', 'indices': [153, 158]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1031988976767270912, 'id_str': '1031988976767270912', 'indices': [159, 182], 'media_url': 'http://pbs.twimg.com/media/DlJcgbRVAAAnqRX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DlJcgbRVAAAnqRX.jpg', 'url': 'https://t.co/A9echHJo1r', 'display_url': 'pic.twitter.com/A9echHJo1r', 'expanded_url': 'https://twitter.com/kittenpawsljp/status/1031989069218291712/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 901, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1538, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 511, 'h': 680, 'resize': 'fit'}}}]}",,en
939118319491313665,2017-12-08 13:03:49,@LiamPayne @Vevo You’re so talented,b'@LiamPayne @Vevo You\xe2\x80\x99re so talented',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LiamPayne', 'name': 'Liam', 'id': 158314798, 'id_str': '158314798', 'indices': [0, 10]}, {'screen_name': 'Vevo', 'name': 'Vevo', 'id': 28201743, 'id_str': '28201743', 'indices': [11, 16]}], 'urls': []}",,en
932573569103654912,2017-11-20 11:37:19,RT @NintendoAmerica: Have you heard the news? Animal Crossing: Pocket Camp will be coming to mobile devices worldwide on 11/22! #PocketCamp…,b'RT @NintendoAmerica: Have you heard the news? Animal Crossing: Pocket Camp will be coming to mobile devices worldwide on 11/22! #PocketCamp\xe2\x80\xa6',"{'hashtags': [{'text': 'PocketCamp', 'indices': [128, 139]}], 'symbols': [], 'user_mentions': [{'screen_name': 'NintendoAmerica', 'name': 'Nintendo of America', 'id': 5162861, 'id_str': '5162861', 'indices': [3, 19]}], 'urls': []}",,en
929330065082593280,2017-11-11 12:48:48,@ryannminajj #askanalien Mac and cheese or spaghetti,b'@ryannminajj #askanalien Mac and cheese or spaghetti',"{'hashtags': [{'text': 'askanalien', 'indices': [13, 24]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ryannminajj', 'name': 'ryan', 'id': 386875275, 'id_str': '386875275', 'indices': [0, 12]}], 'urls': []}",,ro
925729193073233925,2017-11-01 14:20:13,RT @LiamPayne: #BedroomFloor video ft. @bellathorne coming soon... https://t.co/gChqcGNOqj,b'RT @LiamPayne: #BedroomFloor video ft. @bellathorne coming soon... https://t.co/gChqcGNOqj',"{'hashtags': [{'text': 'BedroomFloor', 'indices': [15, 28]}], 'symbols': [], 'user_mentions': [{'screen_name': 'LiamPayne', 'name': 'Liam', 'id': 158314798, 'id_str': '158314798', 'indices': [3, 13]}, {'screen_name': 'bellathorne', 'name': 'BITCHIMBELLATHORNE', 'id': 48177728, 'id_str': '48177728', 'indices': [39, 51]}], 'urls': [], 'media': [{'id': 925702464308998144, 'id_str': '925702464308998144', 'indices': [67, 90], 'media_url': 'http://pbs.twimg.com/media/DNjBfJjXcAA_VHm.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DNjBfJjXcAA_VHm.jpg', 'url': 'https://t.co/gChqcGNOqj', 'display_url': 'pic.twitter.com/gChqcGNOqj', 'expanded_url': 'https://twitter.com/LiamPayne/status/925724133584809984/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'large': {'w': 2000, 'h': 1333, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'source_status_id': 925724133584809984, 'source_status_id_str': '925724133584809984', 'source_user_id': 158314798, 'source_user_id_str': '158314798'}]}",,en
917479409061416960,2017-10-09 19:58:31,Where should I look for homecoming dresses???,b'Where should I look for homecoming dresses???',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
915600358122115075,2017-10-04 15:31:51,RT @LiamPayne: No.1 US airplay! Overwhelmed by the support of my first solo single #StripThatDown! Big thanks to US radio and everyone for…,b'RT @LiamPayne: No.1 US airplay! Overwhelmed by the support of my first solo single #StripThatDown! Big thanks to US radio and everyone for\xe2\x80\xa6',"{'hashtags': [{'text': 'StripThatDown', 'indices': [83, 97]}], 'symbols': [], 'user_mentions': [{'screen_name': 'LiamPayne', 'name': 'Liam', 'id': 158314798, 'id_str': '158314798', 'indices': [3, 13]}], 'urls': []}",,en
914989874251476992,2017-10-02 23:06:00,RT @Newsweek: White men have committed more mass shootings than any other group https://t.co/r0o2WYmjJW https://t.co/FyRblsynf8,b'RT @Newsweek: White men have committed more mass shootings than any other group https://t.co/r0o2WYmjJW https://t.co/FyRblsynf8',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Newsweek', 'name': 'Newsweek', 'id': 2884771, 'id_str': '2884771', 'indices': [3, 12]}], 'urls': [{'url': 'https://t.co/r0o2WYmjJW', 'expanded_url': 'http://bit.ly/2fE4TwP', 'display_url': 'bit.ly/2fE4TwP', 'indices': [80, 103]}], 'media': [{'id': 914882026372812800, 'id_str': '914882026372812800', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/media/DLJQWxFXUAAe_XO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DLJQWxFXUAAe_XO.jpg', 'url': 'https://t.co/FyRblsynf8', 'display_url': 'pic.twitter.com/FyRblsynf8', 'expanded_url': 'https://twitter.com/Newsweek/status/914882029707235328/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 821, 'resize': 'fit'}, 'small': {'w': 680, 'h': 465, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1402, 'resize': 'fit'}}, 'source_status_id': 914882029707235328, 'source_status_id_str': '914882029707235328', 'source_user_id': 2884771, 'source_user_id_str': '2884771'}]}",,en
