id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1338633859819302913,2020-12-14 23:55:57,@Ti_Enjoli One of the only good things that came from my disastrous time at Purdue was meeting my gf. Have to remind myself of that often,b'@Ti_Enjoli One of the only good things that came from my disastrous time at Purdue was meeting my gf. Have to remind myself of that often',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Ti_Enjoli', 'name': '👑👩🏽\u200d🔬Mother of Astrocytes🧠🧬', 'id': 57381942, 'id_str': '57381942', 'indices': [0, 10]}], 'urls': []}",,en
1338605321565179905,2020-12-14 22:02:33,@AspieHuman This (sort of) happened to me *not* during a pandemic. Abusive ppl in power suck.,b'@AspieHuman This (sort of) happened to me *not* during a pandemic. Abusive ppl in power suck.',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AspieHuman', 'name': 'AutisticSciencePerson #BlackAutisticLivesMatter', 'id': 962199075188826113, 'id_str': '962199075188826113', 'indices': [0, 11]}], 'urls': []}",,en
1338600233127833600,2020-12-14 21:42:20,"@Sephiroth144 @alexmiddlewood @FernyChien @DrBiden Idk who they are, and I’m not the person to give advice for future use. You should be having this conversation with Chelsea (if she wants), when she called you out first and asked why you ignored her. Or look online for opinions of other Black ppl.","b'@Sephiroth144 @alexmiddlewood @FernyChien @DrBiden Idk who they are, and I\xe2\x80\x99m not the person to give advice for future use. You should be having this conversation with Chelsea (if she wants), when she called you out first and asked why you ignored her. Or look online for opinions of other Black ppl.'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sephiroth144', 'name': 'Jeremy C. Owens 🇺🇸', 'id': 33129921, 'id_str': '33129921', 'indices': [0, 13]}, {'screen_name': 'alexmiddlewood', 'name': 'Dr. Alex Middlewood', 'id': 319796483, 'id_str': '319796483', 'indices': [14, 29]}, {'screen_name': 'FernyChien', 'name': 'Fernando Mask-On Chien', 'id': 18576277, 'id_str': '18576277', 'indices': [30, 41]}, {'screen_name': 'DrBiden', 'name': 'Dr. Jill Biden', 'id': 821784477076750338, 'id_str': '821784477076750338', 'indices': [42, 50]}], 'urls': []}",,en
1338590343277776899,2020-12-14 21:03:02,@iSmixie When @fullblownadult calls and I put her on speaker the dogs all wake up and wait by the door b/c they know she’s coming home soon,b'@iSmixie When @fullblownadult calls and I put her on speaker the dogs all wake up and wait by the door b/c they know she\xe2\x80\x99s coming home soon',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'iSmixie', 'name': 'Smixie', 'id': 727504865316851714, 'id_str': '727504865316851714', 'indices': [0, 8]}, {'screen_name': 'fullblownadult', 'name': 'Krystal', 'id': 3810077542, 'id_str': '3810077542', 'indices': [14, 29]}], 'urls': []}",,en
1338587494259056640,2020-12-14 20:51:43,@Sephiroth144 @alexmiddlewood @FernyChien @DrBiden Chelsea and other Black ppl have discussed the issue and can explain it better than me. Just a Google search of “digital blackface” led me here https://t.co/WgBmJYVafz,b'@Sephiroth144 @alexmiddlewood @FernyChien @DrBiden Chelsea and other Black ppl have discussed the issue and can explain it better than me. Just a Google search of \xe2\x80\x9cdigital blackface\xe2\x80\x9d led me here https://t.co/WgBmJYVafz',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sephiroth144', 'name': 'Jeremy C. Owens 🇺🇸', 'id': 33129921, 'id_str': '33129921', 'indices': [0, 13]}, {'screen_name': 'alexmiddlewood', 'name': 'Dr. Alex Middlewood', 'id': 319796483, 'id_str': '319796483', 'indices': [14, 29]}, {'screen_name': 'FernyChien', 'name': 'Fernando Mask-On Chien', 'id': 18576277, 'id_str': '18576277', 'indices': [30, 41]}, {'screen_name': 'DrBiden', 'name': 'Dr. Jill Biden', 'id': 821784477076750338, 'id_str': '821784477076750338', 'indices': [42, 50]}], 'urls': [{'url': 'https://t.co/WgBmJYVafz', 'expanded_url': 'https://www.bbc.com/news/av/world-40931479', 'display_url': 'bbc.com/news/av/world-…', 'indices': [195, 218]}]}",,en
1338586252124282883,2020-12-14 20:46:46,"@Sephiroth144 @alexmiddlewood @FernyChien @DrBiden In this case digital blackface is using gifs of Black ppl when you’re not Black. I suggested that gif b/c it’s in the MCU, so it works.","b'@Sephiroth144 @alexmiddlewood @FernyChien @DrBiden In this case digital blackface is using gifs of Black ppl when you\xe2\x80\x99re not Black. I suggested that gif b/c it\xe2\x80\x99s in the MCU, so it works.'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sephiroth144', 'name': 'Jeremy C. Owens 🇺🇸', 'id': 33129921, 'id_str': '33129921', 'indices': [0, 13]}, {'screen_name': 'alexmiddlewood', 'name': 'Dr. Alex Middlewood', 'id': 319796483, 'id_str': '319796483', 'indices': [14, 29]}, {'screen_name': 'FernyChien', 'name': 'Fernando Mask-On Chien', 'id': 18576277, 'id_str': '18576277', 'indices': [30, 41]}, {'screen_name': 'DrBiden', 'name': 'Dr. Jill Biden', 'id': 821784477076750338, 'id_str': '821784477076750338', 'indices': [42, 50]}], 'urls': []}",,en
1338582308627083266,2020-12-14 20:31:06,@Sephiroth144 @alexmiddlewood @FernyChien @DrBiden Here’s one you could’ve used instead https://t.co/P45iQFYkEp,b'@Sephiroth144 @alexmiddlewood @FernyChien @DrBiden Here\xe2\x80\x99s one you could\xe2\x80\x99ve used instead https://t.co/P45iQFYkEp',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sephiroth144', 'name': 'Jeremy C. Owens 🇺🇸', 'id': 33129921, 'id_str': '33129921', 'indices': [0, 13]}, {'screen_name': 'alexmiddlewood', 'name': 'Dr. Alex Middlewood', 'id': 319796483, 'id_str': '319796483', 'indices': [14, 29]}, {'screen_name': 'FernyChien', 'name': 'Fernando Mask-On Chien', 'id': 18576277, 'id_str': '18576277', 'indices': [30, 41]}, {'screen_name': 'DrBiden', 'name': 'Dr. Jill Biden', 'id': 821784477076750338, 'id_str': '821784477076750338', 'indices': [42, 50]}], 'urls': [], 'media': [{'id': 1338582302755008513, 'id_str': '1338582302755008513', 'indices': [88, 111], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EpOZgyJWMAEgM-W.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EpOZgyJWMAEgM-W.jpg', 'url': 'https://t.co/P45iQFYkEp', 'display_url': 'pic.twitter.com/P45iQFYkEp', 'expanded_url': 'https://twitter.com/eco_evo_nerd/status/1338582308627083266/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 244, 'h': 150, 'resize': 'fit'}, 'small': {'w': 244, 'h': 150, 'resize': 'fit'}, 'medium': {'w': 244, 'h': 150, 'resize': 'fit'}}}]}",,en
1338581709328175104,2020-12-14 20:28:43,"@Sephiroth144 @alexmiddlewood @FernyChien @DrBiden The OP shouldn’t have used a gif of Black women either &amp; I left an almost identical comment telling her that. I’ll give you the benefit of the doubt here that you didn’t know, but for future reference it’s digital blackface and not a good thing.","b'@Sephiroth144 @alexmiddlewood @FernyChien @DrBiden The OP shouldn\xe2\x80\x99t have used a gif of Black women either &amp; I left an almost identical comment telling her that. I\xe2\x80\x99ll give you the benefit of the doubt here that you didn\xe2\x80\x99t know, but for future reference it\xe2\x80\x99s digital blackface and not a good thing.'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sephiroth144', 'name': 'Jeremy C. Owens 🇺🇸', 'id': 33129921, 'id_str': '33129921', 'indices': [0, 13]}, {'screen_name': 'alexmiddlewood', 'name': 'Dr. Alex Middlewood', 'id': 319796483, 'id_str': '319796483', 'indices': [14, 29]}, {'screen_name': 'FernyChien', 'name': 'Fernando Mask-On Chien', 'id': 18576277, 'id_str': '18576277', 'indices': [30, 41]}, {'screen_name': 'DrBiden', 'name': 'Dr. Jill Biden', 'id': 821784477076750338, 'id_str': '821784477076750338', 'indices': [42, 50]}], 'urls': []}",,en
1338576936474435584,2020-12-14 20:09:45,@Sephiroth144 @alexmiddlewood @FernyChien @DrBiden Okay but why did you need to use a gif of Black people?,b'@Sephiroth144 @alexmiddlewood @FernyChien @DrBiden Okay but why did you need to use a gif of Black people?',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sephiroth144', 'name': 'Jeremy C. Owens 🇺🇸', 'id': 33129921, 'id_str': '33129921', 'indices': [0, 13]}, {'screen_name': 'alexmiddlewood', 'name': 'Dr. Alex Middlewood', 'id': 319796483, 'id_str': '319796483', 'indices': [14, 29]}, {'screen_name': 'FernyChien', 'name': 'Fernando Mask-On Chien', 'id': 18576277, 'id_str': '18576277', 'indices': [30, 41]}, {'screen_name': 'DrBiden', 'name': 'Dr. Jill Biden', 'id': 821784477076750338, 'id_str': '821784477076750338', 'indices': [42, 50]}], 'urls': []}",,en
1338576790772715522,2020-12-14 20:09:11,@alexmiddlewood @DrBiden Okay but why did you need to use a gif of Black women?,b'@alexmiddlewood @DrBiden Okay but why did you need to use a gif of Black women?',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'alexmiddlewood', 'name': 'Dr. Alex Middlewood', 'id': 319796483, 'id_str': '319796483', 'indices': [0, 15]}, {'screen_name': 'DrBiden', 'name': 'Dr. Jill Biden', 'id': 821784477076750338, 'id_str': '821784477076750338', 'indices': [16, 24]}], 'urls': []}",,en
