id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1338729493486129153,2020-12-15 06:15:58,"RT @belindonato: No time for haters and negativity. Mag diwang muna tayong lahat HAHAHA

DONBELLE OFFICIAL",b'RT @belindonato: No time for haters and negativity. Mag diwang muna tayong lahat HAHAHA\n\nDONBELLE OFFICIAL',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'belindonato', 'name': 'ً𝐥𝐢𝐚', 'id': 2410816596, 'id_str': '2410816596', 'indices': [3, 15]}], 'urls': []}",,tl
1338728938948857857,2020-12-15 06:13:46,@DBOFCMerch Need ko po ng Money🥺🥺,b'@DBOFCMerch Need ko po ng Money\xf0\x9f\xa5\xba\xf0\x9f\xa5\xba',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DBOFCMerch', 'name': 'DonBelle Official - Merchandise', 'id': 1330001688342589440, 'id_str': '1330001688342589440', 'indices': [0, 11]}], 'urls': []}",,tl
1338728383102898177,2020-12-15 06:11:33,RT @BTS_twt: Time 📸 https://t.co/x9t9jMxzbd,b'RT @BTS_twt: Time \xf0\x9f\x93\xb8 https://t.co/x9t9jMxzbd',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BTS_twt', 'name': '방탄소년단', 'id': 335141638, 'id_str': '335141638', 'indices': [3, 11]}], 'urls': [], 'media': [{'id': 1338725830264901632, 'id_str': '1338725830264901632', 'indices': [20, 43], 'media_url': 'http://pbs.twimg.com/media/EpQcDLyUUAAc7mU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpQcDLyUUAAc7mU.jpg', 'url': 'https://t.co/x9t9jMxzbd', 'display_url': 'pic.twitter.com/x9t9jMxzbd', 'expanded_url': 'https://twitter.com/BTS_twt/status/1338725857435607041/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 888, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 503, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1516, 'h': 2048, 'resize': 'fit'}}, 'source_status_id': 1338725857435607041, 'source_status_id_str': '1338725857435607041', 'source_user_id': 335141638, 'source_user_id_str': '335141638'}]}",,en
1338690178303500294,2020-12-15 03:39:44,"Huhuness!

#DonBelle 
#DONBELLEmpire https://t.co/FwErpHqf2A",b'Huhuness!\n\n#DonBelle \n#DONBELLEmpire https://t.co/FwErpHqf2A',"{'hashtags': [{'text': 'DonBelle', 'indices': [11, 20]}, {'text': 'DONBELLEmpire', 'indices': [22, 36]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/FwErpHqf2A', 'expanded_url': 'https://twitter.com/DonBelleOFC/status/1338457509472825345', 'display_url': 'twitter.com/DonBelleOFC/st…', 'indices': [37, 60]}]}",,en
1338689699930501120,2020-12-15 03:37:50,@blissfuldb Why ganon?umiwas ng tingin si belle?why Naman ganern?,b'@blissfuldb Why ganon?umiwas ng tingin si belle?why Naman ganern?',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'blissfuldb', 'name': 'ً jhona ꨄ', 'id': 1263635972379406338, 'id_str': '1263635972379406338', 'indices': [0, 11]}], 'urls': []}",,tl
1338689121661845504,2020-12-15 03:35:32,"A photo that you can hear:

#DONBELLEmpire 
#DonBelle https://t.co/oO8jv0c2h0",b'A photo that you can hear:\n\n#DONBELLEmpire \n#DonBelle https://t.co/oO8jv0c2h0',"{'hashtags': [{'text': 'DONBELLEmpire', 'indices': [28, 42]}, {'text': 'DonBelle', 'indices': [44, 53]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1338689013272641537, 'id_str': '1338689013272641537', 'indices': [54, 77], 'media_url': 'http://pbs.twimg.com/media/EpP6kJzVgAEiPBS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpP6kJzVgAEiPBS.jpg', 'url': 'https://t.co/oO8jv0c2h0', 'display_url': 'pic.twitter.com/oO8jv0c2h0', 'expanded_url': 'https://twitter.com/donbelleNerry/status/1338689121661845504/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 720, 'h': 354, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 354, 'resize': 'fit'}, 'small': {'w': 680, 'h': 334, 'resize': 'fit'}}}]}",,en
1338688748649758720,2020-12-15 03:34:03,@donbellesupreme Yes!let me in,b'@donbellesupreme Yes!let me in',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'donbellesupreme', 'name': '|| cess || inactive, exam this week', 'id': 1287369689740595200, 'id_str': '1287369689740595200', 'indices': [0, 16]}], 'urls': []}",,en
1338688336345485313,2020-12-15 03:32:25,@donbellesupreme Saan po,b'@donbellesupreme Saan po',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'donbellesupreme', 'name': '|| cess || inactive, exam this week', 'id': 1287369689740595200, 'id_str': '1287369689740595200', 'indices': [0, 16]}], 'urls': []}",,in
1338686593670922241,2020-12-15 03:25:30,@limerveloso Kuya limer.....si dehlia po 😂😂😂,b'@limerveloso Kuya limer.....si dehlia po \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'limerveloso', 'name': 'Limer Veloso', 'id': 1109295312395354112, 'id_str': '1109295312395354112', 'indices': [0, 12]}], 'urls': []}",,in
1338686396794429440,2020-12-15 03:24:43,@limerveloso Belle,b'@limerveloso Belle',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'limerveloso', 'name': 'Limer Veloso', 'id': 1109295312395354112, 'id_str': '1109295312395354112', 'indices': [0, 12]}], 'urls': []}",,fr
