,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
url,1186105565249966081,1186105565249966081,Bloodshot_pico,bloodshotpico,United Kingdom,,"#Anime #Gaming #Twitch #Cosplay #Otaku | Streamer, Gamer, Cute Girl Lover, Collector, Thighs Are Key, Cosplay is 2nd, Memer, Roleplayer.",https://t.co/s3lEhW3gYZ,"{'urls': [{'url': 'https://t.co/s3lEhW3gYZ', 'expanded_url': 'https://www.twitch.tv/bloodshot_pico', 'display_url': 'twitch.tv/bloodshot_pico', 'indices': [0, 23]}]}",False,26,404,1,Mon Oct 21 02:23:52 +0000 2019,4683,,,False,False,519,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1186105998907449345/lOOXQcyJ_normal.jpg,https://pbs.twimg.com/profile_images/1186105998907449345/lOOXQcyJ_normal.jpg,https://pbs.twimg.com/profile_banners/1186105565249966081/1571625165,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
description,1186105565249966081,1186105565249966081,Bloodshot_pico,bloodshotpico,United Kingdom,,"#Anime #Gaming #Twitch #Cosplay #Otaku | Streamer, Gamer, Cute Girl Lover, Collector, Thighs Are Key, Cosplay is 2nd, Memer, Roleplayer.",https://t.co/s3lEhW3gYZ,{'urls': []},False,26,404,1,Mon Oct 21 02:23:52 +0000 2019,4683,,,False,False,519,,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1186105998907449345/lOOXQcyJ_normal.jpg,https://pbs.twimg.com/profile_images/1186105998907449345/lOOXQcyJ_normal.jpg,https://pbs.twimg.com/profile_banners/1186105565249966081/1571625165,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
created_at,1186105565249966081,1186105565249966081,Bloodshot_pico,bloodshotpico,United Kingdom,,"#Anime #Gaming #Twitch #Cosplay #Otaku | Streamer, Gamer, Cute Girl Lover, Collector, Thighs Are Key, Cosplay is 2nd, Memer, Roleplayer.",https://t.co/s3lEhW3gYZ,,False,26,404,1,Mon Oct 21 02:23:52 +0000 2019,4683,,,False,False,519,,Wed Dec 16 01:43:22 +0000 2020,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1186105998907449345/lOOXQcyJ_normal.jpg,https://pbs.twimg.com/profile_images/1186105998907449345/lOOXQcyJ_normal.jpg,https://pbs.twimg.com/profile_banners/1186105565249966081/1571625165,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id,1186105565249966081,1186105565249966081,Bloodshot_pico,bloodshotpico,United Kingdom,,"#Anime #Gaming #Twitch #Cosplay #Otaku | Streamer, Gamer, Cute Girl Lover, Collector, Thighs Are Key, Cosplay is 2nd, Memer, Roleplayer.",https://t.co/s3lEhW3gYZ,,False,26,404,1,Mon Oct 21 02:23:52 +0000 2019,4683,,,False,False,519,,1339023282004221952,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1186105998907449345/lOOXQcyJ_normal.jpg,https://pbs.twimg.com/profile_images/1186105998907449345/lOOXQcyJ_normal.jpg,https://pbs.twimg.com/profile_banners/1186105565249966081/1571625165,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
id_str,1186105565249966081,1186105565249966081,Bloodshot_pico,bloodshotpico,United Kingdom,,"#Anime #Gaming #Twitch #Cosplay #Otaku | Streamer, Gamer, Cute Girl Lover, Collector, Thighs Are Key, Cosplay is 2nd, Memer, Roleplayer.",https://t.co/s3lEhW3gYZ,,False,26,404,1,Mon Oct 21 02:23:52 +0000 2019,4683,,,False,False,519,,1339023282004221952,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1186105998907449345/lOOXQcyJ_normal.jpg,https://pbs.twimg.com/profile_images/1186105998907449345/lOOXQcyJ_normal.jpg,https://pbs.twimg.com/profile_banners/1186105565249966081/1571625165,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
text,1186105565249966081,1186105565249966081,Bloodshot_pico,bloodshotpico,United Kingdom,,"#Anime #Gaming #Twitch #Cosplay #Otaku | Streamer, Gamer, Cute Girl Lover, Collector, Thighs Are Key, Cosplay is 2nd, Memer, Roleplayer.",https://t.co/s3lEhW3gYZ,,False,26,404,1,Mon Oct 21 02:23:52 +0000 2019,4683,,,False,False,519,,@mythichorse Simp,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1186105998907449345/lOOXQcyJ_normal.jpg,https://pbs.twimg.com/profile_images/1186105998907449345/lOOXQcyJ_normal.jpg,https://pbs.twimg.com/profile_banners/1186105565249966081/1571625165,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
truncated,1186105565249966081,1186105565249966081,Bloodshot_pico,bloodshotpico,United Kingdom,,"#Anime #Gaming #Twitch #Cosplay #Otaku | Streamer, Gamer, Cute Girl Lover, Collector, Thighs Are Key, Cosplay is 2nd, Memer, Roleplayer.",https://t.co/s3lEhW3gYZ,,False,26,404,1,Mon Oct 21 02:23:52 +0000 2019,4683,,,False,False,519,,False,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1186105998907449345/lOOXQcyJ_normal.jpg,https://pbs.twimg.com/profile_images/1186105998907449345/lOOXQcyJ_normal.jpg,https://pbs.twimg.com/profile_banners/1186105565249966081/1571625165,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
entities,1186105565249966081,1186105565249966081,Bloodshot_pico,bloodshotpico,United Kingdom,,"#Anime #Gaming #Twitch #Cosplay #Otaku | Streamer, Gamer, Cute Girl Lover, Collector, Thighs Are Key, Cosplay is 2nd, Memer, Roleplayer.",https://t.co/s3lEhW3gYZ,,False,26,404,1,Mon Oct 21 02:23:52 +0000 2019,4683,,,False,False,519,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mythichorse', 'name': 'pegasus', 'id': 1048453648798310400, 'id_str': '1048453648798310400', 'indices': [0, 12]}], 'urls': []}",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1186105998907449345/lOOXQcyJ_normal.jpg,https://pbs.twimg.com/profile_images/1186105998907449345/lOOXQcyJ_normal.jpg,https://pbs.twimg.com/profile_banners/1186105565249966081/1571625165,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
source,1186105565249966081,1186105565249966081,Bloodshot_pico,bloodshotpico,United Kingdom,,"#Anime #Gaming #Twitch #Cosplay #Otaku | Streamer, Gamer, Cute Girl Lover, Collector, Thighs Are Key, Cosplay is 2nd, Memer, Roleplayer.",https://t.co/s3lEhW3gYZ,,False,26,404,1,Mon Oct 21 02:23:52 +0000 2019,4683,,,False,False,519,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1186105998907449345/lOOXQcyJ_normal.jpg,https://pbs.twimg.com/profile_images/1186105998907449345/lOOXQcyJ_normal.jpg,https://pbs.twimg.com/profile_banners/1186105565249966081/1571625165,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
in_reply_to_status_id,1186105565249966081,1186105565249966081,Bloodshot_pico,bloodshotpico,United Kingdom,,"#Anime #Gaming #Twitch #Cosplay #Otaku | Streamer, Gamer, Cute Girl Lover, Collector, Thighs Are Key, Cosplay is 2nd, Memer, Roleplayer.",https://t.co/s3lEhW3gYZ,,False,26,404,1,Mon Oct 21 02:23:52 +0000 2019,4683,,,False,False,519,,1339022257474084869,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1186105998907449345/lOOXQcyJ_normal.jpg,https://pbs.twimg.com/profile_images/1186105998907449345/lOOXQcyJ_normal.jpg,https://pbs.twimg.com/profile_banners/1186105565249966081/1571625165,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none
