id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1338735874620575744,2020-12-15 06:41:19,RT @Daisydineroo: me &amp; who? https://t.co/feMw73ZFNy,b'RT @Daisydineroo: me &amp; who? https://t.co/feMw73ZFNy',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Daisydineroo', 'name': 'dai$$$y🥂', 'id': 1106063562290749440, 'id_str': '1106063562290749440', 'indices': [3, 16]}], 'urls': [], 'media': [{'id': 1338734041995075584, 'id_str': '1338734041995075584', 'indices': [32, 55], 'media_url': 'http://pbs.twimg.com/media/EpQjhK3W4AAOlMd.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpQjhK3W4AAOlMd.jpg', 'url': 'https://t.co/feMw73ZFNy', 'display_url': 'pic.twitter.com/feMw73ZFNy', 'expanded_url': 'https://twitter.com/Daisydineroo/status/1338734045497339909/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1002, 'h': 1255, 'resize': 'fit'}, 'small': {'w': 543, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 958, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1338734045497339909, 'source_status_id_str': '1338734045497339909', 'source_user_id': 1106063562290749440, 'source_user_id_str': '1106063562290749440'}]}",,en
1338733049194762242,2020-12-15 06:30:06,Aye can’t wait to work tomorrow fuckkkkkk!!!!! GETTING THAT “PAN DULCE” TOMORROW 💰,b'Aye can\xe2\x80\x99t wait to work tomorrow fuckkkkkk!!!!! GETTING THAT \xe2\x80\x9cPAN DULCE\xe2\x80\x9d TOMORROW \xf0\x9f\x92\xb0',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338732582972755968,2020-12-15 06:28:14,RT @jjasshole: me omw to steal another car in GTA https://t.co/CYzcsUbUGw,b'RT @jjasshole: me omw to steal another car in GTA https://t.co/CYzcsUbUGw',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jjasshole', 'name': '𝙹𝙰𝚂🌝', 'id': 1681032210, 'id_str': '1681032210', 'indices': [3, 13]}], 'urls': [], 'media': [{'id': 1338165421674012679, 'id_str': '1338165421674012679', 'indices': [50, 73], 'media_url': 'http://pbs.twimg.com/media/EpIeXHGXIAcQnWI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpIeXHGXIAcQnWI.jpg', 'url': 'https://t.co/CYzcsUbUGw', 'display_url': 'pic.twitter.com/CYzcsUbUGw', 'expanded_url': 'https://twitter.com/jjasshole/status/1338165430381383683/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 421, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 743, 'resize': 'fit'}, 'large': {'w': 2000, 'h': 1239, 'resize': 'fit'}}, 'source_status_id': 1338165430381383683, 'source_status_id_str': '1338165430381383683', 'source_user_id': 1681032210, 'source_user_id_str': '1681032210'}]}",,en
1338694514043600898,2020-12-15 03:56:58,Fuck this shitt right here 😭✌🏼 make me tap out forsures it ain’t even funny 😭😭😭 https://t.co/EAvbgJyfjl,b'Fuck this shitt right here \xf0\x9f\x98\xad\xe2\x9c\x8c\xf0\x9f\x8f\xbc make me tap out forsures it ain\xe2\x80\x99t even funny \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/EAvbgJyfjl',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/EAvbgJyfjl', 'expanded_url': 'https://twitter.com/moodzxxx_/status/1338597643170287618', 'display_url': 'twitter.com/moodzxxx_/stat…', 'indices': [80, 103]}]}",,en
1338694213173534727,2020-12-15 03:55:46,RT @northstardoll: watercolor works by tina maria elena https://t.co/QCm0sJz5aD,b'RT @northstardoll: watercolor works by tina maria elena https://t.co/QCm0sJz5aD',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'northstardoll', 'name': '✧', 'id': 1276220180, 'id_str': '1276220180', 'indices': [3, 17]}], 'urls': [], 'media': [{'id': 1338270188496621571, 'id_str': '1338270188496621571', 'indices': [56, 79], 'media_url': 'http://pbs.twimg.com/media/EpJ9pV7WEAMkvFd.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpJ9pV7WEAMkvFd.jpg', 'url': 'https://t.co/QCm0sJz5aD', 'display_url': 'pic.twitter.com/QCm0sJz5aD', 'expanded_url': 'https://twitter.com/northstardoll/status/1338270191487242243/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 961, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 545, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 961, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1338270191487242243, 'source_status_id_str': '1338270191487242243', 'source_user_id': 1276220180, 'source_user_id_str': '1276220180'}]}",,en
1338693898651070466,2020-12-15 03:54:31,"RT @nanisxo: I hate when guys remove me then request me again, if your gf is telling you to unfollow me, unfollow me she cares about you I…","b'RT @nanisxo: I hate when guys remove me then request me again, if your gf is telling you to unfollow me, unfollow me she cares about you I\xe2\x80\xa6'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nanisxo', 'name': '𝓐 👸🏼', 'id': 740789902976114689, 'id_str': '740789902976114689', 'indices': [3, 11]}], 'urls': []}",,en
1338550819814174721,2020-12-14 18:25:59,I really forgot how to kiss at this point,b'I really forgot how to kiss at this point',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338549183649783808,2020-12-14 18:19:29,"RT @jairsmoya: *10 assignments missing*

me: https://t.co/QZoCiDbKl0",b'RT @jairsmoya: *10 assignments missing*\n\nme: https://t.co/QZoCiDbKl0',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jairsmoya', 'name': 'jair el conejo feo', 'id': 1292301066814406656, 'id_str': '1292301066814406656', 'indices': [3, 13]}], 'urls': [], 'media': [{'id': 1338272784137371650, 'id_str': '1338272784137371650', 'indices': [45, 68], 'media_url': 'http://pbs.twimg.com/media/EpKAAbcUwAI25Ot.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpKAAbcUwAI25Ot.jpg', 'url': 'https://t.co/QZoCiDbKl0', 'display_url': 'pic.twitter.com/QZoCiDbKl0', 'expanded_url': 'https://twitter.com/jairsmoya/status/1338272794480504832/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1194, 'resize': 'fit'}, 'small': {'w': 680, 'h': 677, 'resize': 'fit'}, 'large': {'w': 1242, 'h': 1236, 'resize': 'fit'}}, 'source_status_id': 1338272794480504832, 'source_status_id_str': '1338272794480504832', 'source_user_id': 1292301066814406656, 'source_user_id_str': '1292301066814406656'}]}",,en
1338214608457269249,2020-12-13 20:10:00,RT @jairsmoya: 6 people have been chosen for the bad bunny baskets. I’ll choose someone who RTs/likes this tweet. Make sure you’re followin…,b'RT @jairsmoya: 6 people have been chosen for the bad bunny baskets. I\xe2\x80\x99ll choose someone who RTs/likes this tweet. Make sure you\xe2\x80\x99re followin\xe2\x80\xa6',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jairsmoya', 'name': 'jair el conejo feo', 'id': 1292301066814406656, 'id_str': '1292301066814406656', 'indices': [3, 13]}], 'urls': []}",,en
1338034429290192896,2020-12-13 08:14:02,"Why do men try so hard to get a girl’s attention &amp; once they do they’re boring asf...gtfo with your dry ass responses 😂 only thing they wanna talk about is sex and that’s a turn off for me, ahi te vez ...NEEEXTTTT😗✌🏼","b'Why do men try so hard to get a girl\xe2\x80\x99s attention &amp; once they do they\xe2\x80\x99re boring asf...gtfo with your dry ass responses \xf0\x9f\x98\x82 only thing they wanna talk about is sex and that\xe2\x80\x99s a turn off for me, ahi te vez ...NEEEXTTTT\xf0\x9f\x98\x97\xe2\x9c\x8c\xf0\x9f\x8f\xbc'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
