id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1338508466797875202,2020-12-14 15:37:41,RT @jasminericegirl: Alternative headline: NYC medic is not being paid a sustainable income despite her important role particularly during…,b'RT @jasminericegirl: Alternative headline: NYC medic is not being paid a sustainable income despite her important role particularly during\xe2\x80\xa6',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jasminericegirl', 'name': 'jasmine rice 🍚', 'id': 1017156369747767296, 'id_str': '1017156369747767296', 'indices': [3, 19]}], 'urls': []}",,en
1338507978387951616,2020-12-14 15:35:44,"RT @bloodraven: what if you found me under your tree? 🎄🎁
photos shot by @Rudyphototaker, edited by me ❤️ https://t.co/Og6dnebycy","b'RT @bloodraven: what if you found me under your tree? \xf0\x9f\x8e\x84\xf0\x9f\x8e\x81\nphotos shot by @Rudyphototaker, edited by me \xe2\x9d\xa4\xef\xb8\x8f https://t.co/Og6dnebycy'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'bloodraven', 'name': '𝗿𝗮𝗲 🔪\U0001fa78', 'id': 1675965228, 'id_str': '1675965228', 'indices': [3, 14]}, {'screen_name': 'Rudyphototaker', 'name': 'Rudyphototaker', 'id': 34203728, 'id_str': '34203728', 'indices': [72, 87]}], 'urls': [], 'media': [{'id': 1338299482371309568, 'id_str': '1338299482371309568', 'indices': [105, 128], 'media_url': 'http://pbs.twimg.com/media/EpKYSeHUwAA7oT1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpKYSeHUwAA7oT1.jpg', 'url': 'https://t.co/Og6dnebycy', 'display_url': 'pic.twitter.com/Og6dnebycy', 'expanded_url': 'https://twitter.com/bloodraven/status/1338304662953316353/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1366, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 454, 'h': 680, 'resize': 'fit'}}, 'source_status_id': 1338304662953316353, 'source_status_id_str': '1338304662953316353', 'source_user_id': 1675965228, 'source_user_id_str': '1675965228'}]}",,en
1338279575177089025,2020-12-14 00:28:09,"I was supposed to move out in September but it didn’t work out because of the pandemic, I will be VERY HAPPY when I finally get to move out and the quality of my content will improve","b'I was supposed to move out in September but it didn\xe2\x80\x99t work out because of the pandemic, I will be VERY HAPPY when I finally get to move out and the quality of my content will improve'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338279333719371778,2020-12-14 00:27:11,"I can’t cam until I’m out of this place and I can’t talk dirty on Onlyfans because he’s always home and I don’t want him to hear me. 🥲 All I have is a corner to make content in, can you imagine when I have A WHOLE BEDROOM?","b'I can\xe2\x80\x99t cam until I\xe2\x80\x99m out of this place and I can\xe2\x80\x99t talk dirty on Onlyfans because he\xe2\x80\x99s always home and I don\xe2\x80\x99t want him to hear me. \xf0\x9f\xa5\xb2 All I have is a corner to make content in, can you imagine when I have A WHOLE BEDROOM?'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338278759582097411,2020-12-14 00:24:54,"I’ve been sharing a place with my friend and her dad, Everything I own is crammed into HALF of a bedroom. i will not be happy, i will not be mentally well until i am able to move into my own space and hopefully get a less horrible day job. It'll take a while, but i will get there","b""I\xe2\x80\x99ve been sharing a place with my friend and her dad, Everything I own is crammed into HALF of a bedroom. i will not be happy, i will not be mentally well until i am able to move into my own space and hopefully get a less horrible day job. It'll take a while, but i will get there""","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1337891625817812994,2020-12-12 22:46:35,@lynn_goddesss @hazelrootslive @EliseLaurenne @AmberSkyeCos @luxlocosplay,b'@lynn_goddesss @hazelrootslive @EliseLaurenne @AmberSkyeCos @luxlocosplay',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lynn_goddesss', 'name': 'Lynn🦋 .87%', 'id': 1198113873490042881, 'id_str': '1198113873490042881', 'indices': [0, 14]}, {'screen_name': 'hazelrootslive', 'name': 'Hazel Roots SELLS NUDES?➡️ ONLYFANS TOP 6%', 'id': 1118699104853479424, 'id_str': '1118699104853479424', 'indices': [15, 30]}, {'screen_name': 'EliseLaurenne', 'name': 'elise laurenne', 'id': 18063717, 'id_str': '18063717', 'indices': [31, 45]}, {'screen_name': 'AmberSkyeCos', 'name': 'Amber Skye', 'id': 909582138521010176, 'id_str': '909582138521010176', 'indices': [46, 59]}, {'screen_name': 'luxlocosplay', 'name': 'Luxlo 🌿🦌', 'id': 1079552802765131776, 'id_str': '1079552802765131776', 'indices': [60, 73]}], 'urls': []}",,und
1337890992045887488,2020-12-12 22:44:03,@lynn_goddesss @sairaspooks @rosemoontv @PeachJars @OnlyAlphaAngel @stefiedrew @VeronicaRaex,b'@lynn_goddesss @sairaspooks @rosemoontv @PeachJars @OnlyAlphaAngel @stefiedrew @VeronicaRaex',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lynn_goddesss', 'name': 'Lynn🦋 .87%', 'id': 1198113873490042881, 'id_str': '1198113873490042881', 'indices': [0, 14]}, {'screen_name': 'sairaspooks', 'name': 'saira', 'id': 304629470, 'id_str': '304629470', 'indices': [15, 27]}, {'screen_name': 'rosemoontv', 'name': 'Rose', 'id': 865715419977584640, 'id_str': '865715419977584640', 'indices': [28, 39]}, {'screen_name': 'PeachJars', 'name': 'peach', 'id': 166421850, 'id_str': '166421850', 'indices': [40, 50]}, {'screen_name': 'OnlyAlphaAngel', 'name': '☆ Alpha Angel ☆', 'id': 837108962092687360, 'id_str': '837108962092687360', 'indices': [51, 66]}, {'screen_name': 'stefiedrew', 'name': 'Stefanie Drew', 'id': 537597127, 'id_str': '537597127', 'indices': [67, 78]}, {'screen_name': 'VeronicaRaex', 'name': 'Veronica Rae ❄️🎄', 'id': 816022921844060160, 'id_str': '816022921844060160', 'indices': [79, 92]}], 'urls': []}",,und
1337889892035137544,2020-12-12 22:39:41,RT @shutter_owl: Should I do a #Cyberpunk2077 Photography Series!? https://t.co/U42xYkGK5E,b'RT @shutter_owl: Should I do a #Cyberpunk2077 Photography Series!? https://t.co/U42xYkGK5E',"{'hashtags': [{'text': 'Cyberpunk2077', 'indices': [31, 45]}], 'symbols': [], 'user_mentions': [{'screen_name': 'shutter_owl', 'name': '𝔰𝔥𝔲𝔱𝔱𝔢𝔯 𝔬𝔴𝔩', 'id': 2947900089, 'id_str': '2947900089', 'indices': [3, 15]}], 'urls': [], 'media': [{'id': 1337367737392390144, 'id_str': '1337367737392390144', 'indices': [67, 90], 'media_url': 'http://pbs.twimg.com/media/Eo9I3xlXYAA9I1o.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eo9I3xlXYAA9I1o.jpg', 'url': 'https://t.co/U42xYkGK5E', 'display_url': 'pic.twitter.com/U42xYkGK5E', 'expanded_url': 'https://twitter.com/shutter_owl/status/1337367744573038593/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1638, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}}, 'source_status_id': 1337367744573038593, 'source_status_id_str': '1337367744573038593', 'source_user_id': 2947900089, 'source_user_id_str': '2947900089'}]}",,en
1337789445416906754,2020-12-12 16:00:33,RT @kaelynnranae: Zero two but make it Christmas 🎄💘 https://t.co/juO5OHhqhB,b'RT @kaelynnranae: Zero two but make it Christmas \xf0\x9f\x8e\x84\xf0\x9f\x92\x98 https://t.co/juO5OHhqhB',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kaelynnranae', 'name': 'kaezuko.', 'id': 478195338, 'id_str': '478195338', 'indices': [3, 16]}], 'urls': [], 'media': [{'id': 1337530790075191296, 'id_str': '1337530790075191296', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/Eo_dKsKUUAAGBpJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eo_dKsKUUAAGBpJ.jpg', 'url': 'https://t.co/juO5OHhqhB', 'display_url': 'pic.twitter.com/juO5OHhqhB', 'expanded_url': 'https://twitter.com/kaelynnranae/status/1337530794697322496/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 802, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 454, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1616, 'resize': 'fit'}}, 'source_status_id': 1337530794697322496, 'source_status_id_str': '1337530794697322496', 'source_user_id': 478195338, 'source_user_id_str': '478195338'}]}",,en
1337527541976993805,2020-12-11 22:39:50,"Started my animal crossing island over again, but I’m going to make it SO CUTE","b'Started my animal crossing island over again, but I\xe2\x80\x99m going to make it SO CUTE'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
