id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1338673090197336068,2020-12-15 02:31:50,@perfectcows im gonna cry,b'@perfectcows im gonna cry',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'perfectcows', 'name': 'lexi⁷', 'id': 401057559, 'id_str': '401057559', 'indices': [0, 12]}], 'urls': []}",,en
1338378248854630406,2020-12-14 07:00:15,"jack also learned that there are very few times that i will be completely still and silent, and one of them is while watching Gatsby","b'jack also learned that there are very few times that i will be completely still and silent, and one of them is while watching Gatsby'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338378084521807877,2020-12-14 06:59:35,i was planning on going to bed early but Jack showed me that the great gatsby was on TV so obviously i had to watch it and make him watch it and now it’s 2am,b'i was planning on going to bed early but Jack showed me that the great gatsby was on TV so obviously i had to watch it and make him watch it and now it\xe2\x80\x99s 2am',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338208873778384897,2020-12-13 19:47:12,RT @Astr0Isha: A Photographer is only as amazing as the opportunity’s they get,b'RT @Astr0Isha: A Photographer is only as amazing as the opportunity\xe2\x80\x99s they get',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Astr0Isha', 'name': 'LIL ASTRO', 'id': 83344957, 'id_str': '83344957', 'indices': [3, 13]}], 'urls': []}",,en
1338185023162372098,2020-12-13 18:12:26,"yes, after i got a cortisone shot in my wrist, i was checking out at the desk and next thing i knew i was on the ground surrounded by a bunch of nurses https://t.co/2eWIuxm8rZ","b'yes, after i got a cortisone shot in my wrist, i was checking out at the desk and next thing i knew i was on the ground surrounded by a bunch of nurses https://t.co/2eWIuxm8rZ'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/2eWIuxm8rZ', 'expanded_url': 'https://twitter.com/likeokaysure/status/1337651606221885440', 'display_url': 'twitter.com/likeokaysure/s…', 'indices': [152, 175]}]}",,en
1337825532944261121,2020-12-12 18:23:57,i feel like i look suspicious but i’m just cold and there’s a pandemic https://t.co/RRhlEIQlJb,b'i feel like i look suspicious but i\xe2\x80\x99m just cold and there\xe2\x80\x99s a pandemic https://t.co/RRhlEIQlJb',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1337825522273951745, 'id_str': '1337825522273951745', 'indices': [71, 94], 'media_url': 'http://pbs.twimg.com/media/EpDpOXKXIAEE7qV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpDpOXKXIAEE7qV.jpg', 'url': 'https://t.co/RRhlEIQlJb', 'display_url': 'pic.twitter.com/RRhlEIQlJb', 'expanded_url': 'https://twitter.com/LizardWiltshire/status/1337825532944261121/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1152, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]}",,en
1337660672725950465,2020-12-12 07:28:51,this is stressing me out and i can’t wait until next saturday i need to see if they have an earlier appointment bc i am anxious and if it turns out it is the disc i will probably cry,b'this is stressing me out and i can\xe2\x80\x99t wait until next saturday i need to see if they have an earlier appointment bc i am anxious and if it turns out it is the disc i will probably cry',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1337635458164158472,2020-12-12 05:48:39,@polarizeswift as he SHOULD!!!!,b'@polarizeswift as he SHOULD!!!!',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'polarizeswift', 'name': 'megan', 'id': 968395694, 'id_str': '968395694', 'indices': [0, 14]}], 'urls': []}",,en
1337634968118456323,2020-12-12 05:46:43,@polarizeswift but did he respond?,b'@polarizeswift but did he respond?',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'polarizeswift', 'name': 'megan', 'id': 968395694, 'id_str': '968395694', 'indices': [0, 14]}], 'urls': []}",,en
1337634220655734786,2020-12-12 05:43:44,@squeaky_boots oh no,b'@squeaky_boots oh no',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'squeaky_boots', 'name': 'the moon made me do it', 'id': 738755699010883584, 'id_str': '738755699010883584', 'indices': [0, 14]}], 'urls': []}",,en
