id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1339056978295918592,2020-12-16 03:57:16,"In all seriousness, I deeply admire the composure and storytelling of @madison_hamburg as he takes us through what is assuredly one of the most gut wrenching things imaginable. As someone that experienced a similar childhood, I can relate to quite a bit of the periphery.","b'In all seriousness, I deeply admire the composure and storytelling of @madison_hamburg as he takes us through what is assuredly one of the most gut wrenching things imaginable. As someone that experienced a similar childhood, I can relate to quite a bit of the periphery.'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'madison_hamburg', 'name': 'madison_hamburg', 'id': 450882283, 'id_str': '450882283', 'indices': [70, 86]}], 'urls': []}",,en
1339056977331236865,2020-12-16 03:57:16,"This series, Murder on Middle Beach, is absolutely fascinating for a multitude of reasons, but aside from the murder itself, I am most hooked on trying to understand how the hell the gifting table ponzi scheme even works.","b'This series, Murder on Middle Beach, is absolutely fascinating for a multitude of reasons, but aside from the murder itself, I am most hooked on trying to understand how the hell the gifting table ponzi scheme even works.'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1339026974015180800,2020-12-16 01:58:03,"Y'all, I ordered a new mattress, and it's one that comes compressed and has to rise over a 48 hour period. It's currently in the guest bedroom doing its thing, and I keep checking in on it like it's dough. I am totally fascinated.","b""Y'all, I ordered a new mattress, and it's one that comes compressed and has to rise over a 48 hour period. It's currently in the guest bedroom doing its thing, and I keep checking in on it like it's dough. I am totally fascinated.""","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1339026311386439681,2020-12-16 01:55:25,"@realAlexGodas I've been there. Realizing some of my former bosses from my days as an educator are actually dreadful humans was a bit of a gut punch. It's good that you realize it though, and you've moved forward. 💕","b""@realAlexGodas I've been there. Realizing some of my former bosses from my days as an educator are actually dreadful humans was a bit of a gut punch. It's good that you realize it though, and you've moved forward. \xf0\x9f\x92\x95""","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'realAlexGodas', 'name': 'Al Godas', 'id': 67784029, 'id_str': '67784029', 'indices': [0, 14]}], 'urls': []}",,en
1339017668825927680,2020-12-16 01:21:04,I had no idea how many people had such passionate opinions on the department of transportation.,b'I had no idea how many people had such passionate opinions on the department of transportation.',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1339006502296842247,2020-12-16 00:36:42,"@MollyJongFast Honestly, I sometimes check social media just to see Leonidas and his amazing wardrobe.","b'@MollyJongFast Honestly, I sometimes check social media just to see Leonidas and his amazing wardrobe.'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MollyJongFast', 'name': 'Molly Jong-Fast🏡', 'id': 14298769, 'id_str': '14298769', 'indices': [0, 14]}], 'urls': []}",,en
1338994857537376257,2020-12-15 23:50:26,"This headline feels so uniquely American. 

""Gonna be late coming home hon...no everything's fine, just some guy got shot..."" https://t.co/6ZUlMPJEAv","b'This headline feels so uniquely American. \n\n""Gonna be late coming home hon...no everything\'s fine, just some guy got shot..."" https://t.co/6ZUlMPJEAv'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/6ZUlMPJEAv', 'expanded_url': 'https://twitter.com/wdsu/status/1338993538592280578', 'display_url': 'twitter.com/wdsu/status/13…', 'indices': [126, 149]}]}",,en
1338989782135939073,2020-12-15 23:30:15,I was in the crowd wearing my USWNT scarf. I cried. It was a fantastic night. ❤️ https://t.co/b8l1DVt8LT,b'I was in the crowd wearing my USWNT scarf. I cried. It was a fantastic night. \xe2\x9d\xa4\xef\xb8\x8f https://t.co/b8l1DVt8LT',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/b8l1DVt8LT', 'expanded_url': 'https://twitter.com/FletcherWDSU/status/1338985417736122373', 'display_url': 'twitter.com/FletcherWDSU/s…', 'indices': [81, 104]}]}",,en
1338985601962569729,2020-12-15 23:13:39,Isn't that already sort of what podcasting is? https://t.co/oj7z3tRykW,"b""Isn't that already sort of what podcasting is? https://t.co/oj7z3tRykW""","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/oj7z3tRykW', 'expanded_url': 'https://twitter.com/charliearchy/status/1338715764614807558', 'display_url': 'twitter.com/charliearchy/s…', 'indices': [47, 70]}]}",,en
1338971826869968898,2020-12-15 22:18:55,@HellOrBywater This is the Madisonville business I tweeted about the other day! A couple of houses down from it there's a massive Trump flag featuring his face in black and white.,"b""@HellOrBywater This is the Madisonville business I tweeted about the other day! A couple of houses down from it there's a massive Trump flag featuring his face in black and white.""","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'HellOrBywater', 'name': 'Hell Or Bywater', 'id': 1133114283447992322, 'id_str': '1133114283447992322', 'indices': [0, 14]}], 'urls': []}",,en
