id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1339037676427735040,2020-12-16 02:40:34,"@PRADASFILM eating disorder, alcohol","b'@PRADASFILM eating disorder, alcohol'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PRADASFILM', 'name': 'ً hal', 'id': 1256139367887671297, 'id_str': '1256139367887671297', 'indices': [0, 11]}], 'urls': []}",,en
1339033733513490432,2020-12-16 02:24:54,@1980SMELLOHI SOBS,b'@1980SMELLOHI SOBS',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '1980SMELLOHI', 'name': 'wanyong', 'id': 1058680774164004865, 'id_str': '1058680774164004865', 'indices': [0, 13]}], 'urls': []}",,en
1339033605591461888,2020-12-16 02:24:24,@AL1CELOVEBOT yes,b'@AL1CELOVEBOT yes',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AL1CELOVEBOT', 'name': 'jenna🎄loving steph era', 'id': 1211293456292700160, 'id_str': '1211293456292700160', 'indices': [0, 13]}], 'urls': []}",,und
1339033287524818944,2020-12-16 02:23:08,@worldsapartlive @BOOBNAIL rory is very gay too,b'@worldsapartlive @BOOBNAIL rory is very gay too',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'worldsapartlive', 'name': 'ella', 'id': 1065029914611470338, 'id_str': '1065029914611470338', 'indices': [0, 16]}, {'screen_name': 'BOOBNAIL', 'name': 'aidan', 'id': 1222644566496555010, 'id_str': '1222644566496555010', 'indices': [17, 26]}], 'urls': []}",,en
1339033031324143616,2020-12-16 02:22:07,quackity is the funniest dsmp member i don’t accept criticism,b'quackity is the funniest dsmp member i don\xe2\x80\x99t accept criticism',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1339032853385011201,2020-12-16 02:21:24,@quackluvbot TRUE,b'@quackluvbot TRUE',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'quackluvbot', 'name': 'parya !', 'id': 1206343633588367360, 'id_str': '1206343633588367360', 'indices': [0, 12]}], 'urls': []}",,en
1339032700070584329,2020-12-16 02:20:48,i miss tommy and tubbo,b'i miss tommy and tubbo',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1339032658786082816,2020-12-16 02:20:38,RT @youremissingbot: You're missing Tommy and Tubbo dynamic!,"b""RT @youremissingbot: You're missing Tommy and Tubbo dynamic!""","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'youremissingbot', 'name': ""you're missing..."", 'id': 1324562281833750528, 'id_str': '1324562281833750528', 'indices': [3, 19]}], 'urls': []}",,en
1339032415373832192,2020-12-16 02:19:40,@PRADASFILM UR SO PRETTY!!!,b'@PRADASFILM UR SO PRETTY!!!',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PRADASFILM', 'name': 'ً hal', 'id': 1256139367887671297, 'id_str': '1256139367887671297', 'indices': [0, 11]}], 'urls': []}",,en
1339021902866763776,2020-12-16 01:37:54,100% https://t.co/smktUklTqv,b'100% https://t.co/smktUklTqv',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/smktUklTqv', 'expanded_url': 'https://twitter.com/phlowercrown/status/1338526844795162626', 'display_url': 'twitter.com/phlowercrown/s…', 'indices': [5, 28]}]}",,und
