id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1339061202014658560,2020-12-16 04:14:03,"RT @denominationbot: hi, i've just converted to being a rationalist mystic presbyterian","b""RT @denominationbot: hi, i've just converted to being a rationalist mystic presbyterian""","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'denominationbot', 'name': 'protestantism maker', 'id': 1006711290495229952, 'id_str': '1006711290495229952', 'indices': [3, 19]}], 'urls': []}",,en
1339061091373027329,2020-12-16 04:13:37,"Also who’s in to be part of a People *FOR* SLPS (with a subset group of parents of Black children for SLPS)—a group that can hold SLPS accountable sure, but one that believes that education is a public good, and that privatizing (and heck also magnets) hurts the most vulnerable.","b'Also who\xe2\x80\x99s in to be part of a People *FOR* SLPS (with a subset group of parents of Black children for SLPS)\xe2\x80\x94a group that can hold SLPS accountable sure, but one that believes that education is a public good, and that privatizing (and heck also magnets) hurts the most vulnerable.'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1339057281036673025,2020-12-16 03:58:28,I love master gardeners too https://t.co/url8cNRh0i,b'I love master gardeners too https://t.co/url8cNRh0i',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/url8cNRh0i', 'expanded_url': 'https://twitter.com/MSUExtService/status/1339027528770523138', 'display_url': 'twitter.com/MSUExtService/…', 'indices': [28, 51]}]}",,en
1339054975629078528,2020-12-16 03:49:19,@jennaudrey @ambernoelle absolutely.,b'@jennaudrey @ambernoelle absolutely.',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jennaudrey', 'name': 'jenn kauffman', 'id': 5895742, 'id_str': '5895742', 'indices': [0, 11]}, {'screen_name': 'ambernoelle', 'name': 'Amber Sparks', 'id': 16000792, 'id_str': '16000792', 'indices': [12, 24]}], 'urls': []}",,en
1339054569419059205,2020-12-16 03:47:42,@ambernoelle I don't know if I want the one with all the books or the ones with the open shelves.,"b""@ambernoelle I don't know if I want the one with all the books or the ones with the open shelves.""","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ambernoelle', 'name': 'Amber Sparks', 'id': 16000792, 'id_str': '16000792', 'indices': [0, 12]}], 'urls': []}",,en
1339054336891105283,2020-12-16 03:46:46,@stlrainbow @bridget_flood heh.,b'@stlrainbow @bridget_flood heh.',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'stlrainbow', 'name': 'STLrainbow', 'id': 3139374828, 'id_str': '3139374828', 'indices': [0, 11]}, {'screen_name': 'bridget_flood', 'name': 'Bridget Flood', 'id': 202255155, 'id_str': '202255155', 'indices': [12, 26]}], 'urls': []}",,und
1339053794005569538,2020-12-16 03:44:37,RT @stlrainbow: Hard to grasp. But that’s still enough kids to fill up the Scottrade Center. Let’s center these kids and give them the reso…,b'RT @stlrainbow: Hard to grasp. But that\xe2\x80\x99s still enough kids to fill up the Scottrade Center. Let\xe2\x80\x99s center these kids and give them the reso\xe2\x80\xa6',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'stlrainbow', 'name': 'STLrainbow', 'id': 3139374828, 'id_str': '3139374828', 'indices': [3, 14]}], 'urls': []}",,en
1339052065482543105,2020-12-16 03:37:45,Also I cry when I speak in public. And I've already made a bunch of people mad at me when I tried to get the gifted schools closed instead of the neighborhood schools.,"b""Also I cry when I speak in public. And I've already made a bunch of people mad at me when I tried to get the gifted schools closed instead of the neighborhood schools.""","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1339051681397477381,2020-12-16 03:36:13,"also: if you have children in a neighborhood public school and wouldn't take money from Opportunity Trust or other sneaky charter orgs, will you run for school board? I will help and watch your kids. I don't want to have to do it y'all. Roberts Rules gives me a headache.","b""also: if you have children in a neighborhood public school and wouldn't take money from Opportunity Trust or other sneaky charter orgs, will you run for school board? I will help and watch your kids. I don't want to have to do it y'all. Roberts Rules gives me a headache.""","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1339050782885355522,2020-12-16 03:32:39,@stlrainbow I'm going to start an email campaign.,"b""@stlrainbow I'm going to start an email campaign.""","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'stlrainbow', 'name': 'STLrainbow', 'id': 3139374828, 'id_str': '3139374828', 'indices': [0, 11]}], 'urls': []}",,en
