id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1336417741281038337,2020-12-08 21:09:53,RT @baakwaaas: the idea of being married is so weird like what if I’m having a sad moment late at night and I wanna cry in bed and then the…,b'RT @baakwaaas: the idea of being married is so weird like what if I\xe2\x80\x99m having a sad moment late at night and I wanna cry in bed and then the\xe2\x80\xa6',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'baakwaaas', 'name': 'hanifah', 'id': 1115355050656837634, 'id_str': '1115355050656837634', 'indices': [3, 13]}], 'urls': []}",,en
1336332769996144641,2020-12-08 15:32:14,QUOI? https://t.co/VdxEswspNC,b'QUOI? https://t.co/VdxEswspNC',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/VdxEswspNC', 'expanded_url': 'https://twitter.com/views_mag/status/1336310574133751810', 'display_url': 'twitter.com/views_mag/stat…', 'indices': [6, 29]}]}",,fr
1335941438698352640,2020-12-07 13:37:14,RT @amnahours: yeah fun fact he interrupted her class to take her photo without her permission and she never got a single dime in compensat…,b'RT @amnahours: yeah fun fact he interrupted her class to take her photo without her permission and she never got a single dime in compensat\xe2\x80\xa6',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'amnahours', 'name': 'amna the red nosed reindeer !!', 'id': 948069903591985152, 'id_str': '948069903591985152', 'indices': [3, 13]}], 'urls': []}",,en
1335749537860882433,2020-12-07 00:54:41,I'm currently at my highest weight 😭 https://t.co/tlAWZ7K3ec,"b""I'm currently at my highest weight \xf0\x9f\x98\xad https://t.co/tlAWZ7K3ec""","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/tlAWZ7K3ec', 'expanded_url': 'https://twitter.com/CRYKCALS/status/1335319350895652864', 'display_url': 'twitter.com/CRYKCALS/statu…', 'indices': [37, 60]}]}",,en
1335714599698620417,2020-12-06 22:35:51,@graypaper84 I hope you're feeling better,"b""@graypaper84 I hope you're feeling better""","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'graypaper84', 'name': '🎄lumi', 'id': 1035220597150765056, 'id_str': '1035220597150765056', 'indices': [0, 12]}], 'urls': []}",,en
1335714468328841216,2020-12-06 22:35:20,@Tiredoftryingxx I thought this was a normal thing haha,b'@Tiredoftryingxx I thought this was a normal thing haha',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Tiredoftryingxx', 'name': 'S', 'id': 968513152064221184, 'id_str': '968513152064221184', 'indices': [0, 16]}], 'urls': []}",,en
1335370909289476103,2020-12-05 23:50:09,@graypaper84 Then smile and I'll smile with you,"b""@graypaper84 Then smile and I'll smile with you""","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'graypaper84', 'name': '🎄lumi', 'id': 1035220597150765056, 'id_str': '1035220597150765056', 'indices': [0, 12]}], 'urls': []}",,en
1335361382271868931,2020-12-05 23:12:18,@graypaper84 Why not?🥺,b'@graypaper84 Why not?\xf0\x9f\xa5\xba',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'graypaper84', 'name': '🎄lumi', 'id': 1035220597150765056, 'id_str': '1035220597150765056', 'indices': [0, 12]}], 'urls': []}",,en
1335357396991008774,2020-12-05 22:56:27,@graypaper84 I cam cry for you,b'@graypaper84 I cam cry for you',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'graypaper84', 'name': '🎄lumi', 'id': 1035220597150765056, 'id_str': '1035220597150765056', 'indices': [0, 12]}], 'urls': []}",,en
1335354160947060737,2020-12-05 22:43:36,Wait what? I do that all the time. 😭 https://t.co/4QtjtMuEmz,b'Wait what? I do that all the time. \xf0\x9f\x98\xad https://t.co/4QtjtMuEmz',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4QtjtMuEmz', 'expanded_url': 'https://twitter.com/rotgnaw296/status/1334759615049969665', 'display_url': 'twitter.com/rotgnaw296/sta…', 'indices': [37, 60]}]}",,en
