id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1325491613641138185,2020-11-08 17:33:21,New president,b'New president',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1318687927342333954,2020-10-20 22:57:56,At this point I just want to be with my grandmother back home in JA missed my grandfather death really don’t want to miss hers END,b'At this point I just want to be with my grandmother back home in JA missed my grandfather death really don\xe2\x80\x99t want to miss hers END',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1318686746830307329,2020-10-20 22:53:15,I will never take this down because I don’t talk about anything especially not to rant on social media I’m old-school I don’t do this but this is going to get talked about because I don’t see myself making it past this year and I’m not going back to jail,b'I will never take this down because I don\xe2\x80\x99t talk about anything especially not to rant on social media I\xe2\x80\x99m old-school I don\xe2\x80\x99t do this but this is going to get talked about because I don\xe2\x80\x99t see myself making it past this year and I\xe2\x80\x99m not going back to jail',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1318686468295036934,2020-10-20 22:52:08,My mother was the first to mentally and physically abuse me from birth into being grown never herd I love you from her I lost pride in a lot over time but I look too good and my ego don’t get me that down both my mother and her stated I’m gay I had things done in jail but no hugs,b'My mother was the first to mentally and physically abuse me from birth into being grown never herd I love you from her I lost pride in a lot over time but I look too good and my ego don\xe2\x80\x99t get me that down both my mother and her stated I\xe2\x80\x99m gay I had things done in jail but no hugs',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1318685464484859904,2020-10-20 22:48:09,"Here me no social 
No EBT
No cash assistance 
No state id 
No driver license 
No credit
No debit
No job /off the books
No finically aid
No  Insurance 
so I’m damn near none existing in this country 
Not going upload the picture but I’ve been abused mentally and physically by her",b'Here me no social \nNo EBT\nNo cash assistance \nNo state id \nNo driver license \nNo credit\nNo debit\nNo job /off the books\nNo finically aid\nNo  Insurance \nso I\xe2\x80\x99m damn near none existing in this country \nNot going upload the picture but I\xe2\x80\x99ve been abused mentally and physically by her',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1318684308245254144,2020-10-20 22:43:33,Was willing to try because she tried with me I was diagnosed with depression and PTSD even though money changes any symptoms cause I’m not depressed but with no social in this country for going on 20 years yeah you can feel sad sometime I am 27 still no social don’t think y’all,b'Was willing to try because she tried with me I was diagnosed with depression and PTSD even though money changes any symptoms cause I\xe2\x80\x99m not depressed but with no social in this country for going on 20 years yeah you can feel sad sometime I am 27 still no social don\xe2\x80\x99t think y\xe2\x80\x99all',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1318683539320328192,2020-10-20 22:40:30,"Skip forward with a lot of incidents in between I got the cops called on me about 13 times in the 3 years because of insecurity of being a mother of three to be married to a guy with none nor was thinking about conceiving any anytime soon 
Like I said I hate kids but for her I",b'Skip forward with a lot of incidents in between I got the cops called on me about 13 times in the 3 years because of insecurity of being a mother of three to be married to a guy with none nor was thinking about conceiving any anytime soon \nLike I said I hate kids but for her I',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1318682861545848838,2020-10-20 22:37:48,Getting my name tattooed on her ring finger without any of my permission she bail me out and we marry 3.30.17 I still lived with my brother at the then she throws her grandmothers house at me saying there’s no one there I might as well after weeks of thought I did knowing badidea,b'Getting my name tattooed on her ring finger without any of my permission she bail me out and we marry 3.30.17 I still lived with my brother at the then she throws her grandmothers house at me saying there\xe2\x80\x99s no one there I might as well after weeks of thought I did knowing badidea',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1318682065429237762,2020-10-20 22:34:38,She was so stupid for love that she tried to force things on me I am self made and been this way since birth what attracted her to me I get locked up for assault feb. 2017 and repeated countless of times do not bail me out I will be fine but she had a point to prove,b'She was so stupid for love that she tried to force things on me I am self made and been this way since birth what attracted her to me I get locked up for assault feb. 2017 and repeated countless of times do not bail me out I will be fine but she had a point to prove',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1318681222198034434,2020-10-20 22:31:17,Damonic Howell 27 in 7 days story is in 2016 I was 23 and had my whole life ahead of me I dated a 18 yr old no kids and the next year meet a girl my age with already 3 kids I don’t think I would like my own kids much less someone else I married this girl for my citizenship social,b'Damonic Howell 27 in 7 days story is in 2016 I was 23 and had my whole life ahead of me I dated a 18 yr old no kids and the next year meet a girl my age with already 3 kids I don\xe2\x80\x99t think I would like my own kids much less someone else I married this girl for my citizenship social',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1318351731626024960,2020-10-20 00:42:01,You take my love for granted 💔,b'You take my love for granted \xf0\x9f\x92\x94',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1317468552702644229,2020-10-17 14:12:35,Everything close to me is starting to fade #fadeaway,b'Everything close to me is starting to fade #fadeaway',"{'hashtags': [{'text': 'fadeaway', 'indices': [43, 52]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1316514978661359617,2020-10-14 23:03:25,Hope my mistakes don’t make me less of a MAN *,b'Hope my mistakes don\xe2\x80\x99t make me less of a MAN *',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1312811265270648835,2020-10-04 17:46:11,Idontwanttolivenomore,b'Idontwanttolivenomore',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,sl
1312811158504644612,2020-10-04 17:45:45,"My mother call the cops 
“Do you know they would shoot me in my face “
Her exact word “I PRAY THEY DO”",b'My mother call the cops \n\xe2\x80\x9cDo you know they would shoot me in my face \xe2\x80\x9c\nHer exact word \xe2\x80\x9cI PRAY THEY DO\xe2\x80\x9d',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1311083369317490695,2020-09-29 23:20:08,I'm raising money for Trying to return home to Jamaica. Click to Donate https://t.co/AIOPU2TTwh,"b""I'm raising money for Trying to return home to Jamaica. Click to Donate https://t.co/AIOPU2TTwh""","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/AIOPU2TTwh', 'expanded_url': 'https://www.gofundme.com/f/trying-to-return-home-to-jamaica?utm_source=twitter&utm_medium=social&utm_campaign=p_cf+share-flow-1', 'display_url': 'gofundme.com/f/trying-to-re…', 'indices': [72, 95]}]}",,en
1309155007720288256,2020-09-24 15:37:31,Keep laughing at pain,b'Keep laughing at pain',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1309132489525522433,2020-09-24 14:08:02,Ima die for this shit ✊🏿,b'Ima die for this shit \xe2\x9c\x8a\xf0\x9f\x8f\xbf',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1304169779452735488,2020-09-10 21:28:00,"FOOTBALL BACK 🍂🤎
#LetsGoChiefs",b'FOOTBALL BACK \xf0\x9f\x8d\x82\xf0\x9f\xa4\x8e\n#LetsGoChiefs',"{'hashtags': [{'text': 'LetsGoChiefs', 'indices': [17, 30]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1301736204732428288,2020-09-04 04:17:50,"Men lie Woman lie numbers don’t 
🤷🏾‍♂️💯",b'Men lie Woman lie numbers don\xe2\x80\x99t \n\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x92\xaf',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1299547358682902530,2020-08-29 03:20:09,Wakanda forever 🖤#rip,b'Wakanda forever \xf0\x9f\x96\xa4#rip',"{'hashtags': [{'text': 'rip', 'indices': [17, 21]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1296069320850788352,2020-08-19 12:59:40,Cip 💙8-19-20,b'Cip \xf0\x9f\x92\x998-19-20',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,und
1293340860441133057,2020-08-12 00:17:44,@funkflex SPEAK HIS MIND 🤣🤣,b'@funkflex SPEAK HIS MIND \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'funkflex', 'name': 'Funk Flex !!!!!', 'id': 16461545, 'id_str': '16461545', 'indices': [0, 9]}], 'urls': []}",,en
1292476663436128256,2020-08-09 15:03:44,When one 🚪 closes another one opens,b'When one \xf0\x9f\x9a\xaa closes another one opens',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1291762469405429760,2020-08-07 15:45:47,Just love seeing my people HOME,b'Just love seeing my people HOME',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1291576296393396224,2020-08-07 03:26:00,IDC IF IT’S JAIL LONE AS MY MANS ALIVE 💯,b'IDC IF IT\xe2\x80\x99S JAIL LONE AS MY MANS ALIVE \xf0\x9f\x92\xaf',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1290999647004168192,2020-08-05 13:14:36,Really got love for #DUCK 💙,b'Really got love for #DUCK \xf0\x9f\x92\x99',"{'hashtags': [{'text': 'DUCK', 'indices': [20, 25]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1288829259226714113,2020-07-30 13:30:15,Option-less...,b'Option-less...',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1288663627734581248,2020-07-30 02:32:05,Your FLAME 🔥 has to go out,b'Your FLAME \xf0\x9f\x94\xa5 has to go out',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1288138759817568259,2020-07-28 15:46:27,You’re a little late she’s already torn 💔,b'You\xe2\x80\x99re a little late she\xe2\x80\x99s already torn \xf0\x9f\x92\x94',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1287951225976233984,2020-07-28 03:21:15,@funkflex tryna get somebody killed 🤣🤣,b'@funkflex tryna get somebody killed \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'funkflex', 'name': 'Funk Flex !!!!!', 'id': 16461545, 'id_str': '16461545', 'indices': [0, 9]}], 'urls': []}",,en
1287867980655673344,2020-07-27 21:50:28,Everybody dies but not everybody lives.,b'Everybody dies but not everybody lives.',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1287650187326955520,2020-07-27 07:25:02,Careful what you wish for,b'Careful what you wish for',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1287636963751862273,2020-07-27 06:32:29,"Demons dancing at my door 
💀",b'Demons dancing at my door \n\xf0\x9f\x92\x80',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1287477898807517185,2020-07-26 20:00:25,The reason I’m still living is because I spread love #callonbro,b'The reason I\xe2\x80\x99m still living is because I spread love #callonbro',"{'hashtags': [{'text': 'callonbro', 'indices': [53, 63]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1286970588431556611,2020-07-25 10:24:33,"iThink Dre, Hove, Kanye and Drake dying with a BILL. #notadoctor","b'iThink Dre, Hove, Kanye and Drake dying with a BILL. #notadoctor'","{'hashtags': [{'text': 'notadoctor', 'indices': [53, 64]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1286122635680718850,2020-07-23 02:15:06,NEW #Jcole 🥶,b'NEW #Jcole \xf0\x9f\xa5\xb6',"{'hashtags': [{'text': 'Jcole', 'indices': [4, 10]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,und
1285925758637084676,2020-07-22 13:12:46,TODAY! Yeah #nolove 💔,b'TODAY! Yeah #nolove \xf0\x9f\x92\x94',"{'hashtags': [{'text': 'nolove', 'indices': [12, 19]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1285706980427018240,2020-07-21 22:43:26,What in the 20/20 ?!?!!?,b'What in the 20/20 ?!?!!?',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1285577039878197253,2020-07-21 14:07:05,If I kill Kanye I bestah be a #LEGEND,b'If I kill Kanye I bestah be a #LEGEND',"{'hashtags': [{'text': 'LEGEND', 'indices': [30, 37]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1285357820381212672,2020-07-20 23:35:59,How we supposed to see stars Kim trails all above us #amerikkka 🥶 https://t.co/yWYCqjhT4p,b'How we supposed to see stars Kim trails all above us #amerikkka \xf0\x9f\xa5\xb6 https://t.co/yWYCqjhT4p',"{'hashtags': [{'text': 'amerikkka', 'indices': [53, 63]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1285357788454096899, 'id_str': '1285357788454096899', 'indices': [66, 89], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1285357788454096899/pu/img/h_G3VHIXvZXFKRuf.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1285357788454096899/pu/img/h_G3VHIXvZXFKRuf.jpg', 'url': 'https://t.co/yWYCqjhT4p', 'display_url': 'pic.twitter.com/yWYCqjhT4p', 'expanded_url': 'https://twitter.com/O72hd/status/1285357820381212672/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]}",,en
1285169246071328768,2020-07-20 11:06:40,"“Yo we’re leaving righhh now “
#nokanye https://t.co/02nPcBAdHS",b'\xe2\x80\x9cYo we\xe2\x80\x99re leaving righhh now \xe2\x80\x9c\n#nokanye https://t.co/02nPcBAdHS',"{'hashtags': [{'text': 'nokanye', 'indices': [31, 39]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/02nPcBAdHS', 'expanded_url': 'https://twitter.com/toekneerlynos/status/1284964067652907009', 'display_url': 'twitter.com/toekneerlynos/…', 'indices': [40, 63]}]}",,en
1285169015640526848,2020-07-20 11:05:45,RT @toekneerlynos: Kanye said this and I left immediately. I went for a laugh and I got one. But when it got disrespectful for me it was ov…,b'RT @toekneerlynos: Kanye said this and I left immediately. I went for a laugh and I got one. But when it got disrespectful for me it was ov\xe2\x80\xa6',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'toekneerlynos', 'name': 'Little Pimp', 'id': 1183847593316671490, 'id_str': '1183847593316671490', 'indices': [3, 17]}], 'urls': []}",,en
