,id,id_str,name,screen_name,location,profile_location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type
description,894814830267428864,894814830267428864,HexenVexen,HexenVexen,,,"Nintendo/JRPG Fan
Alt: @h3x3nv3x3n   
FC: SW-1260-3645-5333

#BlackLivesMatter",,{'urls': []},False,156,928,4,Tue Aug 08 06:57:35 +0000 2017,4225,,,False,False,6123,,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337239437164634113/pk7tsPvb_normal.jpg,https://pbs.twimg.com/profile_images/1337239437164634113/pk7tsPvb_normal.jpg,https://pbs.twimg.com/profile_banners/894814830267428864/1605648854,FF0505,000000,000000,000000,False,True,False,False,False,False,False,none
created_at,894814830267428864,894814830267428864,HexenVexen,HexenVexen,,,"Nintendo/JRPG Fan
Alt: @h3x3nv3x3n   
FC: SW-1260-3645-5333

#BlackLivesMatter",,,False,156,928,4,Tue Aug 08 06:57:35 +0000 2017,4225,,,False,False,6123,,Wed Dec 16 02:14:53 +0000 2020,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337239437164634113/pk7tsPvb_normal.jpg,https://pbs.twimg.com/profile_images/1337239437164634113/pk7tsPvb_normal.jpg,https://pbs.twimg.com/profile_banners/894814830267428864/1605648854,FF0505,000000,000000,000000,False,True,False,False,False,False,False,none
id,894814830267428864,894814830267428864,HexenVexen,HexenVexen,,,"Nintendo/JRPG Fan
Alt: @h3x3nv3x3n   
FC: SW-1260-3645-5333

#BlackLivesMatter",,,False,156,928,4,Tue Aug 08 06:57:35 +0000 2017,4225,,,False,False,6123,,1339031211000344579,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337239437164634113/pk7tsPvb_normal.jpg,https://pbs.twimg.com/profile_images/1337239437164634113/pk7tsPvb_normal.jpg,https://pbs.twimg.com/profile_banners/894814830267428864/1605648854,FF0505,000000,000000,000000,False,True,False,False,False,False,False,none
id_str,894814830267428864,894814830267428864,HexenVexen,HexenVexen,,,"Nintendo/JRPG Fan
Alt: @h3x3nv3x3n   
FC: SW-1260-3645-5333

#BlackLivesMatter",,,False,156,928,4,Tue Aug 08 06:57:35 +0000 2017,4225,,,False,False,6123,,1339031211000344579,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337239437164634113/pk7tsPvb_normal.jpg,https://pbs.twimg.com/profile_images/1337239437164634113/pk7tsPvb_normal.jpg,https://pbs.twimg.com/profile_banners/894814830267428864/1605648854,FF0505,000000,000000,000000,False,True,False,False,False,False,False,none
text,894814830267428864,894814830267428864,HexenVexen,HexenVexen,,,"Nintendo/JRPG Fan
Alt: @h3x3nv3x3n   
FC: SW-1260-3645-5333

#BlackLivesMatter",,,False,156,928,4,Tue Aug 08 06:57:35 +0000 2017,4225,,,False,False,6123,,"@TheMonghy Wow. And I'm guessing his ""stans"" are blindly defending him?",False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337239437164634113/pk7tsPvb_normal.jpg,https://pbs.twimg.com/profile_images/1337239437164634113/pk7tsPvb_normal.jpg,https://pbs.twimg.com/profile_banners/894814830267428864/1605648854,FF0505,000000,000000,000000,False,True,False,False,False,False,False,none
truncated,894814830267428864,894814830267428864,HexenVexen,HexenVexen,,,"Nintendo/JRPG Fan
Alt: @h3x3nv3x3n   
FC: SW-1260-3645-5333

#BlackLivesMatter",,,False,156,928,4,Tue Aug 08 06:57:35 +0000 2017,4225,,,False,False,6123,,False,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337239437164634113/pk7tsPvb_normal.jpg,https://pbs.twimg.com/profile_images/1337239437164634113/pk7tsPvb_normal.jpg,https://pbs.twimg.com/profile_banners/894814830267428864/1605648854,FF0505,000000,000000,000000,False,True,False,False,False,False,False,none
entities,894814830267428864,894814830267428864,HexenVexen,HexenVexen,,,"Nintendo/JRPG Fan
Alt: @h3x3nv3x3n   
FC: SW-1260-3645-5333

#BlackLivesMatter",,,False,156,928,4,Tue Aug 08 06:57:35 +0000 2017,4225,,,False,False,6123,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TheMonghy', 'name': '🎄Monghy @ DBZ: Namek & Ginyu Saga 🎄', 'id': 840300299550117889, 'id_str': '840300299550117889', 'indices': [0, 10]}], 'urls': []}",False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337239437164634113/pk7tsPvb_normal.jpg,https://pbs.twimg.com/profile_images/1337239437164634113/pk7tsPvb_normal.jpg,https://pbs.twimg.com/profile_banners/894814830267428864/1605648854,FF0505,000000,000000,000000,False,True,False,False,False,False,False,none
source,894814830267428864,894814830267428864,HexenVexen,HexenVexen,,,"Nintendo/JRPG Fan
Alt: @h3x3nv3x3n   
FC: SW-1260-3645-5333

#BlackLivesMatter",,,False,156,928,4,Tue Aug 08 06:57:35 +0000 2017,4225,,,False,False,6123,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337239437164634113/pk7tsPvb_normal.jpg,https://pbs.twimg.com/profile_images/1337239437164634113/pk7tsPvb_normal.jpg,https://pbs.twimg.com/profile_banners/894814830267428864/1605648854,FF0505,000000,000000,000000,False,True,False,False,False,False,False,none
in_reply_to_status_id,894814830267428864,894814830267428864,HexenVexen,HexenVexen,,,"Nintendo/JRPG Fan
Alt: @h3x3nv3x3n   
FC: SW-1260-3645-5333

#BlackLivesMatter",,,False,156,928,4,Tue Aug 08 06:57:35 +0000 2017,4225,,,False,False,6123,,1339031023376609281,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337239437164634113/pk7tsPvb_normal.jpg,https://pbs.twimg.com/profile_images/1337239437164634113/pk7tsPvb_normal.jpg,https://pbs.twimg.com/profile_banners/894814830267428864/1605648854,FF0505,000000,000000,000000,False,True,False,False,False,False,False,none
in_reply_to_status_id_str,894814830267428864,894814830267428864,HexenVexen,HexenVexen,,,"Nintendo/JRPG Fan
Alt: @h3x3nv3x3n   
FC: SW-1260-3645-5333

#BlackLivesMatter",,,False,156,928,4,Tue Aug 08 06:57:35 +0000 2017,4225,,,False,False,6123,,1339031023376609281,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1337239437164634113/pk7tsPvb_normal.jpg,https://pbs.twimg.com/profile_images/1337239437164634113/pk7tsPvb_normal.jpg,https://pbs.twimg.com/profile_banners/894814830267428864/1605648854,FF0505,000000,000000,000000,False,True,False,False,False,False,False,none
