id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1338804621201051651,2020-12-15 11:14:30,"@HologramHeather Would absolutely take that Fast &amp; the Furious class you're cooking up in your brain, Heather! 😃","b""@HologramHeather Would absolutely take that Fast &amp; the Furious class you're cooking up in your brain, Heather! \xf0\x9f\x98\x83""","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'HologramHeather', 'name': 'heather etc', 'id': 368559147, 'id_str': '368559147', 'indices': [0, 16]}], 'urls': []}",,en
1338804094941663234,2020-12-15 11:12:24,"RT @P_J_Maldonado: Es terrible que la llegada de la vacuna genere más preocupación, por el manejo del gobierno, que celebración. Lo triste…","b'RT @P_J_Maldonado: Es terrible que la llegada de la vacuna genere m\xc3\xa1s preocupaci\xc3\xb3n, por el manejo del gobierno, que celebraci\xc3\xb3n. Lo triste\xe2\x80\xa6'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'P_J_Maldonado', 'name': 'Pablo J. Maldonado', 'id': 196442978, 'id_str': '196442978', 'indices': [3, 17]}], 'urls': []}",,es
1338803522700271617,2020-12-15 11:10:08,"So they did start using the vaccines in PR? On medical personnel? We'll see if that keeps track, as opposed to every kind of government misuse all Puerto Ricans voiced over the weekend because we don't trust our administrators at all. 🙃 https://t.co/GYivUyuXQW","b""So they did start using the vaccines in PR? On medical personnel? We'll see if that keeps track, as opposed to every kind of government misuse all Puerto Ricans voiced over the weekend because we don't trust our administrators at all. \xf0\x9f\x99\x83 https://t.co/GYivUyuXQW""","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/GYivUyuXQW', 'expanded_url': 'https://twitter.com/AP/status/1338800936014258176', 'display_url': 'twitter.com/AP/status/1338…', 'indices': [237, 260]}]}",,en
1338642507127795714,2020-12-15 00:30:19,Sick and tired of the fact that this win had to be officialized multiple times in a month and a half. https://t.co/y71ardqWTr,b'Sick and tired of the fact that this win had to be officialized multiple times in a month and a half. https://t.co/y71ardqWTr',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/y71ardqWTr', 'expanded_url': 'https://twitter.com/Yamiche/status/1338612412661063686', 'display_url': 'twitter.com/Yamiche/status…', 'indices': [102, 125]}]}",,en
1338570498335272961,2020-12-14 19:44:10,"RT @public_archive: Hundreds of old racist books, available free.

https://t.co/IllW8hQomk","b'RT @public_archive: Hundreds of old racist books, available free.\n\nhttps://t.co/IllW8hQomk'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'public_archive', 'name': 'The Public Archive', 'id': 120174828, 'id_str': '120174828', 'indices': [3, 18]}], 'urls': [{'url': 'https://t.co/IllW8hQomk', 'expanded_url': 'https://twitter.com/Limportant_fr/status/1338398837296214016', 'display_url': 'twitter.com/Limportant_fr/…', 'indices': [67, 90]}]}",,en
1338569749366792192,2020-12-14 19:41:12,"RT @lorgia_pena: The toll that academia takes on our bodies, on the bodies of Black and women of color, is conversation we should have as w…","b'RT @lorgia_pena: The toll that academia takes on our bodies, on the bodies of Black and women of color, is conversation we should have as w\xe2\x80\xa6'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lorgia_pena', 'name': 'La Profe', 'id': 1103082269491806210, 'id_str': '1103082269491806210', 'indices': [3, 15]}], 'urls': []}",,en
1338546028551794693,2020-12-14 18:06:56,"RT @Warfield_UT: Happy Monday, all! 

Here's our first holiday gift to you: a [🧵THREAD] of all of our online events this semester to view &amp;…","b""RT @Warfield_UT: Happy Monday, all! \n\nHere's our first holiday gift to you: a [\xf0\x9f\xa7\xb5THREAD] of all of our online events this semester to view &amp;\xe2\x80\xa6""","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Warfield_UT', 'name': 'Warfield Center', 'id': 773324532375363585, 'id_str': '773324532375363585', 'indices': [3, 15]}], 'urls': []}",,en
1338545510945333266,2020-12-14 18:04:53,RT @ValeriaCollazoC: Llegaron las primeras vacunas contra #COVID19 a Puerto Rico. Vean los comentarios en la noticia. https://t.co/9p6xBcPd…,b'RT @ValeriaCollazoC: Llegaron las primeras vacunas contra #COVID19 a Puerto Rico. Vean los comentarios en la noticia. https://t.co/9p6xBcPd\xe2\x80\xa6',"{'hashtags': [{'text': 'COVID19', 'indices': [58, 66]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ValeriaCollazoC', 'name': 'Valeria Collazo', 'id': 25209196, 'id_str': '25209196', 'indices': [3, 19]}], 'urls': []}",,es
1338499402294571011,2020-12-14 15:01:40,"@FluentMundo Your abuela sounds like an absolute sparkling icon. May she rest in peace. Te mando un gran abrazo, Carina.","b'@FluentMundo Your abuela sounds like an absolute sparkling icon. May she rest in peace. Te mando un gran abrazo, Carina.'","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'FluentMundo', 'name': 'Carina del Valle Schorske', 'id': 582868124, 'id_str': '582868124', 'indices': [0, 12]}], 'urls': []}",,en
1338474811077619713,2020-12-14 13:23:57,"Every day, this Peluso woman wakes up and chooses anti-Black violence. 

Let this be the last shred of attention she gets. https://t.co/2BxD8RFYFH","b'Every day, this Peluso woman wakes up and chooses anti-Black violence. \n\nLet this be the last shred of attention she gets. https://t.co/2BxD8RFYFH'","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/2BxD8RFYFH', 'expanded_url': 'https://twitter.com/ReggaetonXGata/status/1338338749810401281', 'display_url': 'twitter.com/ReggaetonXGata…', 'indices': [123, 146]}]}",,en
