id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1333748797881585667,2020-12-01 12:24:27,@FORYOUSEAVEYYY Sameee,b'@FORYOUSEAVEYYY Sameee',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'FORYOUSEAVEYYY', 'name': 'Hayley 💜', 'id': 904776755470270464, 'id_str': '904776755470270464', 'indices': [0, 15]}], 'urls': []}",,en
1332470134099865600,2020-11-27 23:43:30,"@ImZachHerron But-
It hurts to much",b'@ImZachHerron But-\nIt hurts to much',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ImZachHerron', 'name': 'Zach • WHY DON’T WE', 'id': 2657813335, 'id_str': '2657813335', 'indices': [0, 13]}], 'urls': []}",,en
1327630598844903424,2020-11-14 15:12:55,Happy Divalii🕉❤,b'Happy Divalii\xf0\x9f\x95\x89\xe2\x9d\xa4',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1324449311057448961,2020-11-05 20:31:37,@JeffSeavey NO FRUCKING WAYYYYYYY,b'@JeffSeavey NO FRUCKING WAYYYYYYY',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JeffSeavey', 'name': 'Jeffrey Seavey', 'id': 89328445, 'id_str': '89328445', 'indices': [0, 11]}], 'urls': []}",,en
1323413726960246785,2020-11-02 23:56:35,@ImZachHerron I LOVE YOU MOREE,b'@ImZachHerron I LOVE YOU MOREE',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ImZachHerron', 'name': 'Zach • WHY DON’T WE', 'id': 2657813335, 'id_str': '2657813335', 'indices': [0, 13]}], 'urls': []}",,en
1322241874451697664,2020-10-30 18:20:03,"@corbynbesson XQVMVF 
Code for among us",b'@corbynbesson XQVMVF \nCode for among us',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'corbynbesson', 'name': 'Corbyn • WHY DON’T WE', 'id': 1056126391, 'id_str': '1056126391', 'indices': [0, 13]}], 'urls': []}",,vi
1322241783338881024,2020-10-30 18:19:41,"@JonahMarais XQVMVF 
Code for among us",b'@JonahMarais XQVMVF \nCode for among us',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JonahMarais', 'name': 'Jonah • WHY DON’T WE', 'id': 2329626888, 'id_str': '2329626888', 'indices': [0, 12]}], 'urls': []}",,vi
1321621305708421120,2020-10-29 01:14:08,@JonahMarais Someone play with mee😔 https://t.co/h53wZrFkAU,b'@JonahMarais Someone play with mee\xf0\x9f\x98\x94 https://t.co/h53wZrFkAU',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JonahMarais', 'name': 'Jonah • WHY DON’T WE', 'id': 2329626888, 'id_str': '2329626888', 'indices': [0, 12]}], 'urls': [], 'media': [{'id': 1321621300536889345, 'id_str': '1321621300536889345', 'indices': [36, 59], 'media_url': 'http://pbs.twimg.com/media/EldXkhIXUAE7odr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EldXkhIXUAE7odr.jpg', 'url': 'https://t.co/h53wZrFkAU', 'display_url': 'pic.twitter.com/h53wZrFkAU', 'expanded_url': 'https://twitter.com/immrszachherron/status/1321621305708421120/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}}]}",,en
1321620986618413056,2020-10-29 01:12:52,"@JonahMarais FMFERQ 
COME PLAY AMONG US WITH ME. all my friends are ignoring me...🤣😔",b'@JonahMarais FMFERQ \nCOME PLAY AMONG US WITH ME. all my friends are ignoring me...\xf0\x9f\xa4\xa3\xf0\x9f\x98\x94',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JonahMarais', 'name': 'Jonah • WHY DON’T WE', 'id': 2329626888, 'id_str': '2329626888', 'indices': [0, 12]}], 'urls': []}",,en
1321620427186311170,2020-10-29 01:10:39,@JonahMarais Jonah come play among us,b'@JonahMarais Jonah come play among us',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JonahMarais', 'name': 'Jonah • WHY DON’T WE', 'id': 2329626888, 'id_str': '2329626888', 'indices': [0, 12]}], 'urls': []}",,en
1321620376573661184,2020-10-29 01:10:26,@JonahMarais Jonahhh come play among us with usss.,b'@JonahMarais Jonahhh come play among us with usss.',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JonahMarais', 'name': 'Jonah • WHY DON’T WE', 'id': 2329626888, 'id_str': '2329626888', 'indices': [0, 12]}], 'urls': []}",,en
1320919161099423744,2020-10-27 02:44:04,@JonahMarais I can't dm you if you don't follow me🥺😔,"b""@JonahMarais I can't dm you if you don't follow me\xf0\x9f\xa5\xba\xf0\x9f\x98\x94""","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JonahMarais', 'name': 'Jonah • WHY DON’T WE', 'id': 2329626888, 'id_str': '2329626888', 'indices': [0, 12]}], 'urls': []}",,en
1316574203437617154,2020-10-15 02:58:45,@JonahMarais Sameeee,b'@JonahMarais Sameeee',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JonahMarais', 'name': 'Jonah • WHY DON’T WE', 'id': 2329626888, 'id_str': '2329626888', 'indices': [0, 12]}], 'urls': []}",,en
1315087855392358400,2020-10-11 00:32:32,@corbynbesson By who😔 oh yh....no one,b'@corbynbesson By who\xf0\x9f\x98\x94 oh yh....no one',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'corbynbesson', 'name': 'Corbyn • WHY DON’T WE', 'id': 1056126391, 'id_str': '1056126391', 'indices': [0, 13]}], 'urls': []}",,en
1314246546838429699,2020-10-08 16:49:28,@ImZachHerron I fucking miss you🥺,b'@ImZachHerron I fucking miss you\xf0\x9f\xa5\xba',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ImZachHerron', 'name': 'Zach • WHY DON’T WE', 'id': 2657813335, 'id_str': '2657813335', 'indices': [0, 13]}], 'urls': []}",,en
1311424488920281088,2020-09-30 21:55:37,@SeaveyDaniel Love you guys sooo muchhhh https://t.co/9xr0NkFzo4,b'@SeaveyDaniel Love you guys sooo muchhhh https://t.co/9xr0NkFzo4',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SeaveyDaniel', 'name': 'Daniel • WHY DON’T WE', 'id': 1102932595, 'id_str': '1102932595', 'indices': [0, 13]}], 'urls': [], 'media': [{'id': 1311424475674673154, 'id_str': '1311424475674673154', 'indices': [41, 64], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EjMdnMZXgAIy0ye.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EjMdnMZXgAIy0ye.jpg', 'url': 'https://t.co/9xr0NkFzo4', 'display_url': 'pic.twitter.com/9xr0NkFzo4', 'expanded_url': 'https://twitter.com/immrszachherron/status/1311424488920281088/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 480, 'h': 270, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 480, 'h': 270, 'resize': 'fit'}, 'large': {'w': 480, 'h': 270, 'resize': 'fit'}}}]}",,en
1311416214028247040,2020-09-30 21:22:45,@JonahMarais We love you guys 🥺🥺🥺❤❤❤ https://t.co/KpwdVq1IyG,b'@JonahMarais We love you guys \xf0\x9f\xa5\xba\xf0\x9f\xa5\xba\xf0\x9f\xa5\xba\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4 https://t.co/KpwdVq1IyG',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JonahMarais', 'name': 'Jonah • WHY DON’T WE', 'id': 2329626888, 'id_str': '2329626888', 'indices': [0, 12]}], 'urls': [], 'media': [{'id': 1311416206520471552, 'id_str': '1311416206520471552', 'indices': [37, 60], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EjMWF3ZX0AAEOHu.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EjMWF3ZX0AAEOHu.jpg', 'url': 'https://t.co/KpwdVq1IyG', 'display_url': 'pic.twitter.com/KpwdVq1IyG', 'expanded_url': 'https://twitter.com/immrszachherron/status/1311416214028247040/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 498, 'h': 280, 'resize': 'fit'}, 'small': {'w': 498, 'h': 280, 'resize': 'fit'}, 'large': {'w': 498, 'h': 280, 'resize': 'fit'}}}]}",,en
