id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1338666985572462592,2020-12-15 02:07:35,🤎 &lt;—heart made out of Paul’s shit,b'\xf0\x9f\xa4\x8e &lt;\xe2\x80\x94heart made out of Paul\xe2\x80\x99s shit',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338560136873451525,2020-12-14 19:03:00,Like wtf this was the fit and u choose to ruin it? 😭😭 https://t.co/QImfx32HZE,b'Like wtf this was the fit and u choose to ruin it? \xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/QImfx32HZE',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1338560126022717440, 'id_str': '1338560126022717440', 'indices': [54, 77], 'media_url': 'http://pbs.twimg.com/media/EpOFV7YWEAAdhyj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EpOFV7YWEAAdhyj.jpg', 'url': 'https://t.co/QImfx32HZE', 'display_url': 'pic.twitter.com/QImfx32HZE', 'expanded_url': 'https://twitter.com/iloveranchopaul/status/1338560136873451525/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 828, 'h': 1472, 'resize': 'fit'}}}]}",,en
1338559950763778048,2020-12-14 19:02:16,I was rly looking mad cute today just to get dress coded 😐😐,b'I was rly looking mad cute today just to get dress coded \xf0\x9f\x98\x90\xf0\x9f\x98\x90',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338511877819801603,2020-12-14 15:51:14,She keeps asking if I wanna touch her titties,b'She keeps asking if I wanna touch her titties',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338482650814828544,2020-12-14 13:55:06,@eyeluhhhh Hey lol 😏,b'@eyeluhhhh Hey lol \xf0\x9f\x98\x8f',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'eyeluhhhh', 'name': 'ayla', 'id': 1206022066039906306, 'id_str': '1206022066039906306', 'indices': [0, 10]}], 'urls': []}",,en
1338482576898617345,2020-12-14 13:54:48,@Twice_Paul I would thumbs down if I could 😐,b'@Twice_Paul I would thumbs down if I could \xf0\x9f\x98\x90',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Twice_Paul', 'name': 'I love Jeongyeon so much', 'id': 938928773151551489, 'id_str': '938928773151551489', 'indices': [0, 11]}], 'urls': []}",,en
1338437919502200834,2020-12-14 10:57:21,I wanna kill a bitch every time I wake up,b'I wanna kill a bitch every time I wake up',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338298262273613824,2020-12-14 01:42:24,I am so in love with Arthur Morgan he is the finest man ever and I’m so in love with him he’s the only one who makes me happy I live in a world where he never dies,b'I am so in love with Arthur Morgan he is the finest man ever and I\xe2\x80\x99m so in love with him he\xe2\x80\x99s the only one who makes me happy I live in a world where he never dies',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338210563751616518,2020-12-13 19:53:55,What am I gonna do with all this ass if no one wants it 😐😐,b'What am I gonna do with all this ass if no one wants it \xf0\x9f\x98\x90\xf0\x9f\x98\x90',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338121162291900416,2020-12-13 13:58:40,The only thing I remember from last night is a furry psycho dog and 2pac,b'The only thing I remember from last night is a furry psycho dog and 2pac',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
