id_str,created_at,full_text,full_text(utf-8),entities,geo,lang
1338748368600883200,2020-12-15 07:30:58,@LGBTZUK0 FUSBDJSDB,b'@LGBTZUK0 FUSBDJSDB',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LGBTZUK0', 'name': 'chi 🌧', 'id': 1279462448228007936, 'id_str': '1279462448228007936', 'indices': [0, 9]}], 'urls': []}",,pt
1338747990794772481,2020-12-15 07:29:28,@LGBTZUK0 I remember you making tbis tweet before I SEE YOU,b'@LGBTZUK0 I remember you making tbis tweet before I SEE YOU',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LGBTZUK0', 'name': 'chi 🌧', 'id': 1279462448228007936, 'id_str': '1279462448228007936', 'indices': [0, 9]}], 'urls': []}",,en
1338746386544799752,2020-12-15 07:23:05,me vs getting incredibly insecure about my story at all times,b'me vs getting incredibly insecure about my story at all times',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338735570546274304,2020-12-15 06:40:07,RIP WEIEGIH https://t.co/wDsWy3XbXH,b'RIP WEIEGIH https://t.co/wDsWy3XbXH',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/wDsWy3XbXH', 'expanded_url': 'https://twitter.com/irisgcstruggle/status/1338734969284333568', 'display_url': 'twitter.com/irisgcstruggle…', 'indices': [12, 35]}]}",,und
1338733952765472768,2020-12-15 06:33:41,@sunnycurve IM LAUGHING SM YOU DONT UNDERSTAND,b'@sunnycurve IM LAUGHING SM YOU DONT UNDERSTAND',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sunnycurve', 'name': 'sunny ☤ elloenti nation', 'id': 1118149963815505920, 'id_str': '1118149963815505920', 'indices': [0, 11]}], 'urls': []}",,en
1338732268165226497,2020-12-15 06:26:59,HAHAHAHAH https://t.co/2jtfZrkwoW,b'HAHAHAHAH https://t.co/2jtfZrkwoW',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/2jtfZrkwoW', 'expanded_url': 'https://twitter.com/sunnycurve/status/1338732190398640130', 'display_url': 'twitter.com/sunnycurve/sta…', 'indices': [10, 33]}]}",,tl
1338731086738841600,2020-12-15 06:22:18,😃 https://t.co/NV3nobpzXO,b'\xf0\x9f\x98\x83 https://t.co/NV3nobpzXO',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/NV3nobpzXO', 'expanded_url': 'https://twitter.com/sunnycurve/status/1338728970100092929', 'display_url': 'twitter.com/sunnycurve/sta…', 'indices': [2, 25]}]}",,und
1338730936846979072,2020-12-15 06:21:42,me vs putting readers through emotional distress,b'me vs putting readers through emotional distress',"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,en
1338727087008518144,2020-12-15 06:06:24,@sunnycurve HELP OEIHROIHG,b'@sunnycurve HELP OEIHROIHG',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sunnycurve', 'name': 'sunny ☤ elloenti nation', 'id': 1118149963815505920, 'id_str': '1118149963815505920', 'indices': [0, 11]}], 'urls': []}",,de
1338722269930135552,2020-12-15 05:47:16,@emgood642 im still writing 🕴️‍♀️,b'@emgood642 im still writing \xf0\x9f\x95\xb4\xef\xb8\x8f\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'emgood642', 'name': 'emma (brigher nation)', 'id': 871078607380135936, 'id_str': '871078607380135936', 'indices': [0, 10]}], 'urls': []}",,en
